cve_ageb,n_intersections,n_intersection_density,n_street_density,p_poi_density,p_employment_proxy,p_retail_density,p_service_density,p_land_use_mix,pe_population,pe_pop_density,pe_marginacion,pe_rezago,pe_dep_ratio,pe_youth_share,n_intersections_n,n_intersection_density_n,n_street_density_n,p_poi_density_n,p_employment_proxy_n,p_retail_density_n,p_service_density_n,p_land_use_mix_n,pe_population_n,pe_pop_density_n,pe_marginacion_n,pe_rezago_n,pe_dep_ratio_n,pe_youth_share_n
1500500160431,31.758283311017284,1.0687883806592355,12636.022575603929,26.414341407721103,80.0,13.89424894857006,1.8322086525586894,1.1973371153612524,5123,782.2004105881805,113.334898032567,3.0,0.5700275819797732,0.19109896544993168,0.5612637826642004,0.1506647972747636,0.8438331409803674,0.3665469480316014,0.4675043867846458,0.30397150168991366,0.17162628401696675,0.7415002835128937,0.9022230151644356,0.6340957350240752,0.38500512868866776,0.75,0.7586081354166907,0.6278966007640612
1500500320145,51.07636998883901,4.823879387834795,19178.812840032322,141.59504791350372,360.0,70.0881299291291,9.08024355357138,1.1977864685829376,9373,2659.660088363267,119.077937858896,2.0,0.44087363494539783,0.1741171449909314,0.6358310677117188,0.3651716795333142,0.8811114133659806,0.5490908136073338,0.6264895057058053,0.47986752986773484,0.3809165823513297,0.7417785639879597,0.9660214827764944,0.7504722004182731,0.2094425952874308,0.5,0.5867265668070333,0.5720991906844888
1500500320484,195.46388183452743,18.13582408773966,33847.535744573295,189.41860713861422,100.0,94.70930356930711,18.13582408773966,1.2600230703190067,4222,8507.716588715204,122.42140480094,1.0,0.4483704974271012,0.1816674561819043,0.8494150218131529,0.6117181333747735,0.9318641890792447,0.5811080722179182,0.49098055551946346,0.5133367921184907,0.48658788414703197,0.7803211408780537,0.8817960807097283,0.8610986450021894,0.10723408821814595,0.25,0.5967035943202776,0.596907356026257
1500501650535,349.83748283751305,103.65555047037424,59385.81338586779,103.65555047037424,0.0,64.7847190439839,0.0,0.9002560512685369,1381,17893.539399948353,123.185366176522,1.0,0.46602972399150744,0.15206372194062273,0.9426885038383163,0.963863112869867,0.982093301574206,0.5148463945162427,0.0,0.47114188116822836,0.0,0.557520608595193,0.7638105642027231,0.9318418720645091,0.08388008083289633,0.25,0.6202049710262919,0.49963794351918894
1500500320376,47.16022843996837,2.774131084704022,20523.172710689338,205.28570026809763,20.0,83.22393254112066,8.322393254112066,1.1209090076609083,1105,3065.4148485979445,119.982169498789,1.0,0.4203084832904884,0.18823529411764706,0.6232554357381583,0.27526636146355693,0.8871642691745918,0.5899684846128749,0.32389215239562336,0.49894990647634063,0.36803162388394073,0.6941690325217635,0.7402790532501796,0.7639788824913724,0.1818005795115022,0.25,0.5593579063339583,0.6184873949579831
1500501650554,274.08487110679255,87.7071587541736,55213.44056897025,65.78036906563021,0.0,32.890184532815105,0.0,1.0114042647073516,918,10064.396467041423,122.424450453386,1.0,0.5369127516778524,0.14596949891067537,0.9035604928031087,0.9295972788209942,0.9755845367744028,0.4651111070084936,0.0,0.39649743652956665,0.0,0.6263537139249034,0.7207151396029683,0.8770868918196503,0.10714098378644255,0.25,0.7145380229096231,0.4796140678493619
1500501680573,165.4534580450017,36.0170793023133,28081.084560091847,90.04269825578324,20.0,52.900085225272655,6.753202369183743,1.1109117341295014,5503,6193.81210626969,121.355692430336,1.0,0.5093252879868349,0.14119571143012902,0.8227504937445739,0.7484667889294921,0.9151772820748434,0.4994203045999095,0.32389215239562336,0.4487173879127618,0.3376461299151476,0.6879778094628696,0.909779455845578,0.8308965000765012,0.13981250823928482,0.25,0.6778238795012765,0.4639287661275667
1500501680588,243.6487838623213,47.72501951942375,37057.82746962391,163.26980361908127,80.0,95.4500390388475,17.582901928208752,1.1109684743902055,2576,6470.5079095808205,119.772846193636,1.0,0.5064327485380117,0.15644409937888198,0.884698749987459,0.805422472017169,0.9399600493485261,0.5647555319890256,0.4675043867846458,0.5142044450971842,0.481754209217488,0.688012948204381,0.8296253959193364,0.8350547529642471,0.18819951297947235,0.25,0.6739744097084818,0.5140306122448979
1501800100228,36.44524471479426,9.111311178698566,13409.109900269379,36.44524471479426,0.0,18.22262235739713,0.0,1.0397207708399179,134,1220.9156979456077,117.939858696341,3.0,0.5227272727272727,0.2537313432835821,0.5827745342206444,0.4795103255071208,0.849138430023019,0.4010658174061629,0.0,0.3326822365821675,0.0,0.6438898756758548,0.51812363329601,0.6764221339597849,0.24423324049126682,0.75,0.6956596035543404,0.8336886993603412
1501800100158,153.1336747738158,8.627249283031878,31157.820240333684,148.82005013229988,80.0,94.89974211335065,2.1568123207579695,0.9111848763377988,1980,4270.48839510078,118.470587399351,2.0,0.5492957746478874,0.17222222222222222,0.8103811246841737,0.4693431125672627,0.9244663531172325,0.554562463753517,0.4675043867846458,0.513560499988041,0.18951432347962113,0.5642887332806752,0.801843254932776,0.7955203563941273,0.2280090668015734,0.5,0.7310176850577148,0.5658730158730159
1501800100213,500.0,0.0,72564.40811044043,200.0,0.0,100.0,0.0,0.6931471805599453,42,4200.0,120.654532241675,2.0,0.2903225806451613,0.2857142857142857,1.0,0.0,1.0,0.5870949298238073,0.0,0.519392082461774,0.0,0.42925991711723654,0.39727981764905373,0.7939368991338084,0.16124670733312962,0.5,0.38636914867814703,0.9387755102040816
1501800080035,156.53684285180816,28.623879835759205,38597.93157202013,321.1241519074236,160.0,192.31669264650716,21.467909876819405,1.126349003922462,6832,6111.19834493459,118.684395137724,2.0,0.4647949111647291,0.16905737704918034,0.813894152453323,0.7022912559775897,0.9435981058771925,0.639306302911406,0.5405862596296119,0.5924549913149825,0.5130518183868558,0.6975379740825821,0.9326251270883288,0.82961889674708,0.22147304592331574,0.5,0.6185616486929102,0.5554742388758782
1501800100143,122.69473268657012,16.003660785204797,32673.511497333075,254.99166184426312,200.0,156.83587569500702,16.003660785204797,1.06817451327942,3919,4181.223107814507,117.994160170453,3.0,0.4980886850152905,0.18729267670324062,0.7749914694285607,0.5872346855790426,0.9287101805165817,0.6138674838676866,0.5641931950305995,0.5696345225220336,0.4671126578792989,0.6615110266576549,0.8739318035745316,0.7935106111414161,0.24257326517317512,0.75,0.6628699041180934,0.6153902234535049
1501800060196,95.58095866783479,9.49030795283466,24521.43986183703,151.16704810586637,80.0,75.92246362267728,7.45667053437009,1.1969555661359177,3758,2547.4698061966183,118.783036582615,2.0,0.46042884990253413,0.18147951037786056,0.7351891904091082,0.48713660244557777,0.9030668235779428,0.5562832415679646,0.4675043867846458,0.4887445218374025,0.35196395500633204,0.7412639934529514,0.8695019954565392,0.746372549282598,0.21845761463829672,0.5,0.6127511761860793,0.5962898198129704
1501800110232,207.32427886985317,6.634376923835301,29593.297686622678,18.244536540547077,0.0,8.292971154794126,0.0,0.6890092384766586,2713,4499.766148591293,125.593224617659,0.0,0.3497512437810945,0.109472908219683,0.8588441686481282,0.4212737916693393,0.9198635528513678,0.3273756889571251,0.0,0.25088383268292386,0.0,0.4266973261906275,0.8350965626389352,0.8004958858308887,0.010272768193419268,0.0,0.46545842217484007,0.35969669843610125
1501800110247,239.3804887757628,21.761862615978437,38277.57678091503,32.64279392396766,0.0,14.507908410652291,0.0,0.6869615765973234,2191,3973.3534159673964,125.600551028021,0.0,0.369375,0.11912368781378366,0.8818675252582084,0.6476814398059606,0.9428534643038464,0.38921158326996624,0.0,0.308515354949718,0.0,0.4254292273030327,0.8125339181729553,0.7886592121791087,0.010048802627658726,0.0,0.4915742481203008,0.3914064028167177
1501800360251,229.8252640862264,83.57282330408233,56393.13537147102,134.31346602441803,40.0,77.60333592521931,8.954231068294536,0.9482824926348529,3676,10971.917802350237,121.884881928698,1.0,0.4706827309236948,0.16077257889009794,0.8753427357743587,0.9197056192892754,0.9774734026236912,0.5432883152435574,0.39506913624868106,0.4911772381241618,0.3788427163345553,0.5872629588759609,0.8671723376504158,0.8853018466868269,0.12363538744763836,0.25,0.6263973185976991,0.5282527592103218
1501800010139,125.16464701254053,20.375640211343807,33769.98073438262,451.1748903940414,255.0,221.22123658030418,51.4242348191058,1.2745331868784329,6044,5864.303306541046,119.855513816096,2.0,0.4975222993062438,0.17653871608206487,0.7781718348554253,0.6346588481041974,0.9316592377073352,0.6768494345913328,0.5899248550952237,0.6081369260540204,0.6527326392784888,0.7893071277021348,0.919682550009422,0.8256951828655108,0.18567239534347768,0.5,0.662116142685753,0.5800557814124988
1501800010162,41.04833288062553,0.0,24478.533706998704,225.7658308434404,0.0,123.14499864187658,0.0,0.6890092384766586,524,10754.663214723889,116.511670114795,3.0,0.6024464831804281,0.22137404580152673,0.6014245842051803,0.0,0.9029103579396974,0.6004472222034389,0.0,0.5426127149674218,0.0,0.4266973261906275,0.6615765295878057,0.8833988337157973,0.287892419799311,0.75,0.801752086638615,0.7273718647764449
1501800010124,161.5791476088692,34.016662654498774,36868.64263979233,687.622537944511,605.0,295.2160366086858,49.81011317265892,1.2229600590147502,5939,7215.177125181008,118.676971608902,2.0,0.48549274637318657,0.18471123084694394,0.8189621254133277,0.7369528060975925,0.9395027628501224,0.7234140520724891,0.6815972591025278,0.6404830768693979,0.6475769494027581,0.7573683458486805,0.9178317374831927,0.845419342619061,0.2216999803632953,0.5,0.6461068880304814,0.6069083299256729
1501800010177,56.67823886876688,4.0484456334833485,23180.75868877373,178.13160787326734,275.0,60.72668450225023,44.532901968316835,1.5224622642173387,330,1335.987059049505,117.171176084604,2.0,0.45374449339207046,0.20303030303030303,0.6522658656167019,0.33555818185072633,0.8980434424730733,0.5743436319878258,0.5979275144001174,0.4639762298256027,0.6294986115428169,0.9428474120375302,0.6128534667778429,0.6849865184311248,0.2677315742620584,0.5,0.6038554536120035,0.6670995670995671
1501800010209,190.25157462020096,0.0,31476.91731280102,237.8144682752512,0.0,126.83438308013397,0.0,0.8823109245150755,201,3186.7138748883663,114.010466275734,2.0,0.45652173913043476,0.1890547263681592,0.845089687291621,0.0,0.9253767070833946,0.6061782438346531,0.0,0.545908525345564,0.0,0.546407350345154,0.5606900877346803,0.7676706525979468,0.3643532655913443,0.5,0.6075514874141876,0.6211798152096659
1501800400266,162.35000630402396,49.78733526656735,41659.27237334629,25.97600100864383,140.0,8.658667002881277,4.329333501440638,1.1269287948006759,2639,5712.555555150922,125.084793443678,0.0,0.4211093161012386,0.12580522925350512,0.8197230279315778,0.8140139870539299,0.9504174157347354,0.36476255369241245,0.5264748496260959,0.25522762906546803,0.27584429444834135,0.6978970334444429,0.8321765746322994,0.8232007543902351,0.025815314939317102,0.0,0.5604236763151822,0.41336003897580254
1502200010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2300.0,120.654532241675,1.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356845175377462,0.7366519050083847,0.16124670733312962,0.25,0.22180451127819548,0.5714285714285714
1502200010042,0.0,0.0,0.0,197.12310997384304,0.0,134.96717439650516,10.655303241829355,0.9252973436035914,3549,6302.611867542063,120.294211158837,2.0,0.49117647058823527,0.1625810087348549,0.0,0.0,0.0,0.5854989932207467,0.0,0.5528498473974127,0.4048512670026883,0.5730284594149431,0.8634596327198608,0.8325533125110225,0.1722615851772471,0.5,0.6536709420610349,0.5341947429859518
1502200010057,0.0,0.0,0.0,403.227876514963,80.0,262.31490891564795,17.343134473761847,0.9359896023642437,3466,7513.91301075732,121.241662489258,1.0,0.4742662696724798,0.15551067512983266,0.0,0.0,0.0,0.6644406395076897,0.4675043867846458,0.627232638816617,0.4796132766350626,0.5796500806782452,0.8609607439283665,0.8492794709104282,0.14329835997366924,0.25,0.6311663889626236,0.5109636468551644
1502200010080,0.0,0.0,0.0,144.30447581524376,20.0,86.58268548914626,57.721790326097505,0.6730116670092565,82,2366.5934033699978,119.636331115871,2.0,0.4909090909090909,0.10975609756097561,0.0,0.0,0.0,0.5511745424474548,0.32389215239562336,0.5033507485338234,0.6714344137240441,0.4167901717005427,0.46674362886483917,0.7393668704210306,0.1923727267520834,0.5,0.653315105946685,0.3606271777003484
1502200010076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,900.0,120.654532241675,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432124209635203,0.6474293960663984,0.16124670733312962,0.25,0.7984962406015038,0.0
1502200010095,0.0,0.0,0.0,121.96069569824448,0.0,81.30713046549631,0.0,0.6365141682948128,103,4187.31721897306,121.339400680091,1.0,0.3972602739726027,0.18446601941747573,0.0,0.0,0.0,0.5326907373589541,0.0,0.4963590493095697,0.0,0.3941875936153338,0.49056756161499,0.7936491739381762,0.14031054082012118,0.25,0.5286847255124112,0.6061026352288488
1502200010061,0.0,0.0,0.0,337.6697795036699,355.0,179.1297001025566,22.648582771587616,1.1680070018084205,2767,2848.5740240446785,121.792263132359,1.0,0.43286677034733023,0.16696783520057826,0.0,0.0,0.0,0.6448512794492692,0.6250057270110745,0.5845036504357666,0.5214950283001559,0.72333640365327,0.8371775470822262,0.7569998055362607,0.1264667086673349,0.25,0.5760708146727628,0.5486086013733286
1502200010112,0.0,0.0,0.0,245.48226385380437,80.0,111.5828472062747,22.31656944125494,1.1455482658143872,291,3247.060853702594,119.757601589377,2.0,0.47715736040609136,0.15120274914089346,0.0,0.0,0.0,0.6096768175713174,0.4675043867846458,0.531610572238432,0.5191641136542485,0.7094279071293879,0.5996117319027167,0.7694553192668349,0.18866553470757164,0.5,0.6350139307660013,0.4968090328915071
1505100010256,107.32660636107039,14.152959080580711,26152.864594942235,584.9889753306694,2190.0,357.36221678466296,37.741224214881896,1.048220674685619,2394,2823.515336575852,123.224784612903,1.0,0.43270971635485816,0.15622389306599832,0.7536509021839836,0.563352413441547,0.9088215548345501,0.705547343421217,0.8183270765761367,0.6619171713575441,0.6028689873499004,0.6491537909346065,0.8218890761475014,0.7561592727522277,0.08267507429227705,0.25,0.5758618029684954,0.5133070772168515
1505100200330,124.37022971693166,15.033764031717014,33760.14750191044,411.37845214062014,220.0,207.73928480190784,27.334116421303662,1.1429547352225475,4561,6233.545249878301,121.054709212966,2.0,0.46101364522417154,0.165314623985968,0.7771557532967959,0.5750623604321812,0.9316332182212625,0.6666505856541295,0.574284661105589,0.6010932513482206,0.5512952776190407,0.7078217565770698,0.8899520145590208,0.8315049087783557,0.14901345020567713,0.5,0.6135294376291607,0.5431766216681805
1505100010453,24.16137217022205,0.0,5446.701516745641,193.2909773617764,635.0,82.55135491492534,12.080686085111026,1.179881875140421,4307,8671.919161428865,125.585824332486,0.0,0.4280503978779841,0.1077315997213838,0.5188216714501874,0.0,0.768652770134254,0.5833367652842245,0.6867376409893629,0.49804758971428803,0.4238718128934294,0.730690407658818,0.8839009901388553,0.8629175849339016,0.010498992083929015,0.0,0.5696610558225804,0.3539752562274039
1505100240383,82.19588206816037,7.472352915287307,26322.305850746554,842.7153565574018,260.0,422.6030704312488,21.586797310829997,1.1402053401007812,6532,5423.267693628522,119.632605436664,2.0,0.4443460942686435,0.2037660747091243,0.7111915698595827,0.44285848671705086,0.9093985379466801,0.7459003772712246,0.5919826602180709,0.6807400125611888,0.5139218522153715,0.706119080500196,0.9278827858469156,0.8182563126420974,0.192486619342071,0.5,0.5913478096657888,0.6695171026156941
1505100280415,37.847533441963165,2.9113487263048587,18319.358523131552,98.9858566943652,80.0,56.48016529031426,7.569506688392632,1.1755939202005017,3856,2245.232137726307,119.710487612559,2.0,0.4974757281553398,0.18438796680497926,0.5886885104224511,0.2826677726211247,0.8770152389249289,0.5097932465768921,0.4675043867846458,0.4559546859232472,0.35414908275754303,0.7280349150971586,0.8722204568481604,0.7343595105461579,0.19010579097932057,0.5,0.6620541645375575,0.6058461766449318
1505100260307,69.52348366362212,3.3505293331866075,23170.546644303926,163.33830499284713,215.0,93.81482132922501,10.051587999559823,1.054075942681301,3287,2753.297479546095,120.895294229788,2.0,0.49137931034482757,0.18862184362640705,0.6846092042442823,0.3047225842464868,0.8980040743384252,0.5648016863497554,0.5718501107491932,0.5122800543937901,0.39608295139411276,0.6527799066067429,0.855361499598402,0.7537636501506793,0.15388670533800908,0.5,0.6539408866995075,0.6197574862010516
1505100010275,116.54580105260027,20.74637296224298,25745.869414739765,212.95541658302352,295.0,106.17261457147877,15.86487344171522,1.1779605431041373,10627,6484.461925581063,122.403813821706,1.0,0.41807985044732277,0.16260468617671966,0.7667894629826866,0.6382225555048799,0.9074202342239053,0.5940097811032025,0.6053700733912069,0.5260680645671819,0.46576153377630264,0.7295005437254705,0.9792830283313058,0.835259720755946,0.10777183773281429,0.25,0.5563919814223769,0.534272540294936
1505100010186,17.888474542237148,5.7378125890194625,10079.797296995812,80.49813544006716,12085.0,7.594163720761053,3.7127022634831817,1.1387102237339308,402,67.84119590546541,123.688785622946,0.0,0.46715328467153283,0.10696517412935323,0.4726939226471863,0.3953825880137999,0.8236407241085476,0.4871600510269741,1.0,0.2420859106999055,0.2555726095179987,0.7051931681604872,0.6336425476204551,0.40270318486508055,0.06849074068371952,0.0,0.6217002359914384,0.35145700071073205
1505100010260,105.64777891884954,11.004976970713495,28601.293351018492,326.84781603019076,390.0,166.17515225777376,36.31642400335453,1.2133849577712212,5692,6264.03289173012,122.736773500477,1.0,0.3912937148447053,0.16918482080112437,0.7511384094282222,0.5150886270182712,0.9168172650369983,0.6412560688012164,0.6349821944716147,0.576104115974328,0.5966916511581969,0.7514385703529971,0.9133456208588188,0.831969123623435,0.0975933875577849,0.25,0.5207442671241568,0.5558929826322657
1505100240379,54.985416665890625,8.569155844034903,17184.693883721673,534.1440476115089,120.0,332.7688852766887,12.139637445716112,1.010815636695838,3196,2282.251839794629,119.704988407839,2.0,0.4593607305936073,0.19618272841051315,0.6474740677936617,0.46808870715795436,0.8713027433326476,0.695499329499618,0.5102011740841107,0.6539159893509295,0.4246131160814109,0.6259891818045663,0.8523969414217076,0.7359150590131683,0.19027389956667728,0.5,0.6113296940982594,0.6446003933488289
1505100260434,55.75549395976317,55.75549395976317,0.0,55.75549395976317,0.0,0.0,55.75549395976317,0.0,60,3345.3296375857904,120.654532241675,2.0,0.5789473684210527,0.05,0.6496716047096184,0.8370408489112914,0.0,0.44710442527638933,0.0,0.0,0.6658196208266548,0.0,0.4342143913913709,0.7722916884397316,0.16124670733312962,0.5,0.7704788286505738,0.16428571428571428
1505100240491,43.68986246947444,6.898399337285438,21950.956489417284,54.0374614754026,235.0,39.09092957795082,0.0,0.7084582357770489,36,41.39039602371263,120.654532241675,1.0,0.3333333333333333,0.1111111111111111,0.6112252608128937,0.42832012127106633,0.8931731556563994,0.44370157488706785,0.5812708823327697,0.41540716807252487,0.0,0.43874191816665575,0.3814061378695003,0.3565613965399661,0.16124670733312962,0.25,0.44360902255639095,0.36507936507936506
1505100070294,64.45253649541552,15.879610440899476,23422.898075553436,124.23459933174296,40.0,67.25482069086837,2.802284195452849,1.0651255838970282,2142,2000.8309155533339,120.66022850515,2.0,0.5148514851485149,0.16946778711484595,0.6726057881614648,0.5857171321341567,0.898971860478797,0.5347192718257077,0.39506913624868106,0.47529021158145807,0.22018433146476937,0.6596228516629524,0.8101459665022446,0.723397708348166,0.16107257473491787,0.5,0.6851782922653168,0.5568227290916367
1505100010472,16.50430754827348,1.3753589623561235,7305.320013106598,182.00583601846034,6450.0,44.928392770300036,57.765076418957186,1.3564227630154218,0,0.0,120.654532241675,1.0,0.0,0.0,0.4604517239328878,0.1793040546014455,0.7948803934108906,0.5767123865172867,0.9332100260055156,0.4307053009790631,0.6715558919479763,0.8400206177821676,0.0,0.0,0.16124670733312962,0.25,0.0,0.0
1505100240398,99.1989569797458,19.83979139594916,30441.77357053647,661.326379864972,80.0,276.1037635936258,9.91989569797458,1.1285419425534062,5288,8742.73474181493,118.005065721902,2.0,0.4287274713271436,0.19950832072617247,0.7411049862735896,0.6293971760089813,0.9223891365278278,0.7191038268838814,0.4675043867846458,0.6329769028532891,0.3941066846950263,0.6988960415772835,0.9055706993862653,0.8636914338446388,0.24223988663177165,0.5,0.5705621234955219,0.6555273395288523
1505100170400,104.0517591252241,8.003981471171084,31891.31168027331,140.6413887077205,80.0,78.32467582503132,6.860555546718072,1.0910801608512855,3980,2275.417589661494,117.957371335246,3.0,0.521239954075775,0.16457286432160803,0.748712898495856,0.4554715734592357,0.9265452578882127,0.5483479538818652,0.4675043867846458,0.49220531616214774,0.33991314105769066,0.6756962915681645,0.8755628129599637,0.7356297946487617,0.24369788581052687,0.75,0.693680239634678,0.5407394113424263
1505100260326,98.45591025421095,2.3724315723906253,29703.989367441896,364.168246361961,60.0,213.51884151515628,35.58647358585938,1.127734940709574,4912,5826.691941791376,121.730226223497,2.0,0.46495675514464657,0.1750814332247557,0.7399076534920324,0.2519429801488093,0.9201971166075288,0.6531908764922779,0.43733617055870233,0.6041669302315344,0.5934348940676196,0.6983962724743967,0.8977813831210867,0.8250829953027561,0.12836315327046344,0.5,0.6187770350421237,0.5752675663099115
1505100200449,109.70818306630271,0.0,24341.301400677676,54.854091533151355,0.0,0.0,0.0,0.0,41,2249.0177528592058,120.654532241675,2.0,0.48148148148148145,0.14634146341463414,0.7571491070129035,0.0,0.9024080659556711,0.44533209618007785,0.0,0.0,0.0,0.0,0.39479438974498976,0.7345197523431733,0.16124670733312962,0.5,0.6407685881370092,0.48083623693379784
1505100220364,141.77987716875327,32.71843319278922,34017.40652632133,465.32882763078,20.0,276.2889914057756,29.08305172692375,1.0803004113164374,2498,9081.182901731941,119.050484069789,3.0,0.49491322561340517,0.18454763811048838,0.7980727816943176,0.7291229463744947,0.93231146359153,0.6802615401222224,0.32389215239562336,0.6330521051217656,0.5611694885630506,0.6690204880423746,0.8263789570206704,0.8673053838447304,0.2102818471318968,0.75,0.6586439167937799,0.6063708109344618
1505100010241,115.86839705037531,13.276587162022171,26891.063188635744,733.8331813190437,2225.0,275.18744299464134,82.0734479106825,1.2546000866016753,3364,4060.221746640235,122.079757802886,1.0,0.3553585817888799,0.1581450653983353,0.7658597654042102,0.5510053772290736,0.911308476137478,0.7306042760324063,0.8200130898019218,0.6326041368022903,0.7286259157883888,0.7769627350353735,0.8578065772266641,0.7907167655651135,0.11767810642472487,0.25,0.47292081937317104,0.5196195005945303
