cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
0100100011091,3,118080.0,0.9927817338133185
0100100011208,2,114785.0,0.9903759872008064
0100100011227,2,115975.0,0.9912527052399981
0100100014556,3,123015.0,0.9962621360618472
0100100011265,0,0.0,0.0
0100100011195,3,117875.0,0.9926340290400704
0100100014537,0,0.0,0.0
0100100012831,3,116795.0,0.9918516107884753
0100100014490,0,0.0,0.0
0100100014113,3,105555.0,0.9832502130179169
0100100013789,11,123915.0,0.9968817775443587
0100100014486,6,123350.0,0.9964933084530633
0100102933929,1,90755.0,0.9704087908364702
0100100010163,0,0.0,0.0
0100100013755,4,120630.0,0.9945979012096581
0100100014306,0,0.0,0.0
0100100014560,4,123350.0,0.9964933084530633
0100100011034,8,119815.0,0.994021648029893
0100100014043,0,0.0,0.0
0100100014467,1,60165.0,0.9354661091799941
0100100013488,0,0.0,0.0
0100100011424,0,0.0,0.0
0100100010017,1,79915.0,0.9595963079681555
0100100014433,4,98005.0,0.9769417591816816
0100100014202,1,100705.0,0.979251907289049
0100100013971,10,123540.0,0.9966241422950072
0100100014128,7,122440.0,0.9958638761044504
0100100014448,7,113205.0,0.9891977903516043
0100100014077,13,120495.0,0.9945027177695931
0100100013721,7,122850.0,0.9961480435364847
0100100014255,0,0.0,0.0
0100100011481,0,0.0,0.0
0100100014503,0,0.0,0.0
