cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
0100100012846,0.6884531590413944,7506.136441646817,0.31154684095860563,2338.513096199335
0100100012850,0.3807069219440353,14390.425183816866,0.6192930780559647,8911.890706620017
0100100012865,0.38195615514333897,12331.251743728171,0.618043844856661,7621.254239589164
0100100012884,0.87001287001287,12125.397729937493,0.12998712998713002,1576.1456508670362
0100100012920,0.8206686930091185,3920.2020061333938,0.1793313069908815,703.0149494281771
0100100012935,0.3911290322580645,2960.94127388954,0.6088709677419355,1802.8311788601634
0100100012954,0.5598845598845599,19123.91354588847,0.4401154401154401,8416.729626978331
0100100012969,0.5323159784560144,15316.10883707066,0.4676840215439856,7163.099375326583
0100100012973,0.5927306616961789,14745.559150777892,0.40726933830382106,6005.414118257166
0100100012988,0.7304347826086957,4455.617828503252,0.26956521739130435,1201.0795885530506
0100100012992,0.5565217391304348,6581.756467785901,0.4434782608695652,2918.865911800704
0100100013011,0.59254327563249,18782.366784901773,0.40745672436751,7653.001646045197
0100100013045,0.5285338015803336,16242.774769995292,0.4714661984196664,7657.919272596552
0100100013064,0.5296,8236.221226200993,0.47040000000000004,3874.3184648049473
0100100013079,0.8384401114206128,16162.306361354262,0.1615598885793872,2611.1804149263153
0100100013083,0.9167381974248927,16488.43058676202,0.08326180257510729,1372.8564522883398
0100100013098,0.9741176470588235,18719.622754344084,0.025882352941176467,484.5078830536115
0100100013115,0.5490566037735849,9019.8038047876,0.4509433962264151,4067.4209610268613
0100100013149,0.43144424131627057,7140.684318275436,0.5685557586837294,4059.8771900981
0100100013153,0.7820773930753564,8299.60338633111,0.2179226069246436,1808.6712063898754
0100100013168,0.6469002695417789,18842.048323062394,0.3530997304582211,6653.122184154107
0100100013172,0.8008915304606241,7804.308583604528,0.1991084695393759,1553.903937894512
0100100013187,0.5676728334956183,12538.265459168493,0.43232716650438174,5420.632778842076
0100100013191,0.5629477993858751,11665.563454242318,0.43705220061412486,5098.460179080317
0100100013204,0.639344262295082,8243.47959297893,0.360655737704918,2973.0582138612535
0100100013219,0.774712643678161,8466.295025138621,0.22528735632183905,1907.3492240542178
0100100013223,0.4923413566739606,11558.518630415738,0.5076586433260394,5867.781886775604
0100100013238,0.4308093994778068,6172.720465453975,0.5691906005221932,3513.4544685873793
0100100013242,0.4595300261096606,5587.181168736892,0.5404699738903394,3019.7036603878237
0100100013257,0.6554192229038854,13494.47069271782,0.34458077709611457,4649.935197797449
0100100013261,0.7248,31294.02512636647,0.2752,8612.115714776051
0100100013276,0.6188552188552189,19892.693201967904,0.3811447811447811,7581.996196844332
0100100013280,0.8408450704225352,11771.435525243622,0.1591549295774648,1873.481992045816
0100100013295,0.825287356321839,15718.189212336398,0.17471264367816097,2746.166391120843
0100100013308,0.5142314990512334,20138.718644183944,0.48576850094876656,9782.755166814211
0100100013312,0.5151079136690647,20633.83166292241,0.4848920863309353,10005.181684035759
0100100013327,0.5505804311774462,19249.919467648753,0.44941956882255385,8651.290507019588
0100100013331,0.49148418491484186,13899.679221502714,0.5085158150851581,7068.2067087446885
0100100013346,0.7084639498432602,13635.93203426333,0.2915360501567398,3975.3657654748886
0100100013350,1.0,5798.485299967809,0.0,0.0
0100100013365,0.9735576923076923,9250.333280623005,0.02644230769230771,244.6001588626277
0100100013399,0.5264026402640264,14866.959152879435,0.4735973597359736,7040.9526021062675
0100100013401,0.7830578512396694,4934.677682860282,0.21694214876033058,1070.539579959359
0100100013454,0.8300970873786407,2017.1286598660383,0.16990291262135926,342.716034443259
0100100013488,1.0,1259.662312681487,0.0,0.0
0100100013492,0.5412329863891113,16689.20046820088,0.4587670136108887,7656.454658349963
0100100013505,0.5219178082191781,16492.284020517476,0.4780821917808219,7884.66729200082
0100100013524,0.9038461538461539,1313.9782523725094,0.09615384615384615,126.34406272812589
0100100013539,0.52,5841.969966280203,0.48,2804.1455838144975
0100100013562,0.3333333333333333,230.22688100004518,0.6666666666666667,153.48458733336346
0100100013577,0.826645264847512,7179.933196079019,0.173354735152488,1244.675417618835
0100100013581,0.7927461139896373,9062.163944001999,0.20725388601036265,1878.1686930574087
0100100013596,0.8333333333333334,8312.872438634531,0.16666666666666663,1385.4787397724215
0100100013609,0.7431457431457431,7079.853121747351,0.2568542568542569,1818.4904122237065
0100100013613,0.5221799746514575,10496.552635349875,0.4778200253485425,5015.463046295188
0100100013670,1.0,6754.738038962762,0.0,0.0
0100100013685,0.546617915904936,5917.831608214013,0.453382084095064,2683.0388278557134
0100100013702,0.338567222767419,11838.630879029357,0.661432777232581,7830.458500947779
0100100013717,0.40683229813664595,11436.539146684974,0.5931677018633541,6783.785642909411
0100100013721,0.4394046775336641,18711.58783338972,0.5605953224663359,10489.628615316278
0100100013736,0.6433365292425696,11135.71686469618,0.35666347075743043,3971.703426334591
0100100013740,0.8282694848084544,8287.365724060171,0.17173051519154559,1423.1935853736095
0100100013755,0.6868686868686869,12123.174024325534,0.31313131313131315,3796.1454015564805
0100100013774,0.40168539325842695,4566.424807469453,0.598314606741573,2732.158662896049
0100100013789,0.4641638225255973,9213.464237339882,0.5358361774744027,4936.907458233315
0100100013793,0.42783505154639173,6800.9637101359785,0.5721649484536082,3891.2730506448124
