cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
190310313043A,0.4490161001788909,16423.266742871296,0.5509838998211092,9048.955557789552
1903103130444,0.6119402985074627,1919.782186401509,0.3880597014925373,744.9901021856602
1903103130459,0.26666666666666666,825.9155217258306,0.7333333333333334,605.6713825989425
1903103130463,0.40222575516693165,42050.24917419717,0.5977742448330683,25136.555945148066
1903103130478,0.46153846153846156,3237.579631642658,0.5384615384615384,1743.3121093460466
1903103130482,0.6923076923076923,1309.9149163216816,0.3076923076923077,403.0507434835944
1903103130497,0.7727272727272727,1070.614649609762,0.2272727272727273,243.32151127494592
1903103131137,0.33981281497480204,42399.57963789327,0.6601871850251979,27991.65912739246
1903103131298,0.3694915254237288,25426.832440944894,0.6305084745762712,16031.833335646612
1903103131300,0.3074380165289256,35396.15705782718,0.6925619834710743,24514.032739222457
1903103131419,0.4125,9038.132668294375,0.5875,5309.902942622945
1903103131599,0.43121149897330596,13428.429921100473,0.568788501026694,7637.936525964745
1903103131601,0.3637192342752963,28681.982030456315,0.6362807657247037,18249.793488840936
1903103131616,0.4737967914438503,27845.40901840682,0.5262032085561497,14652.343569044015
1903103131762,0.40669856459330145,22888.888451024413,0.5933014354066986,13580.01037285659
1903103131796,0.29411764705882354,26040.801381962872,0.7058823529411764,18381.74215197379
1903103481531,0.4791929382093317,24100.993188734235,0.5208070617906684,12551.96744886159
1903103572154,0.670547147846333,23824.30670121716,0.32945285215366704,7848.985793299716
1903103572169,0.55668358714044,15910.71205853189,0.44331641285956,7053.479795829703
1903103602173,0.35286624203821654,41343.02025745926,0.6471337579617835,26754.464064699754
1903900010014,1.0,1467.2919609428786,0.0,0.0
1903900010029,0.45499021526418787,36527.61446079371,0.5450097847358122,19907.90729418992
1903900010033,0.5362485615650172,31918.334241759592,0.4637514384349828,14802.173417064576
1903900010048,0.469721767594108,27066.912608633047,0.530278232405892,14352.994574790684
1903900010052,0.43821510297482835,37473.97995080175,0.5617848970251716,21052.31596778451
1903900010067,0.5903755868544601,25563.13758959153,0.4096244131455399,10471.28523329512
1903900010071,0.7002688172043011,22846.710486819644,0.2997311827956989,6847.871557205349
1903900010103,0.6706192358366272,21337.668147085093,0.3293807641633728,7028.217439751347
1903900010118,0.4051948051948052,41407.76291671316,0.5948051948051948,24629.552488122892
1903900010122,0.4416498993963783,32695.485014751626,0.5583501006036218,18255.527347270778
1903900010137,0.4762633996937213,63091.09928322149,0.5237366003062787,33043.11784818032
1903900010141,0.7566371681415929,38183.03231801132,0.24336283185840712,9292.330873852314
1903900010156,0.6918918918918919,42472.01581161283,0.30810810810810807,13085.972439253681
1903900010160,0.628428927680798,11069.897925016092,0.37157107231920194,4113.253842462338
1903900010175,0.5601851851851852,11543.880267382568,0.43981481481481477,5077.169562043258
190390001018A,0.4247619047619048,36142.77874165919,0.5752380952380952,20790.70319996395
1903900010194,0.45288326300984527,30773.449040020696,0.5471167369901547,16836.669024708932
1903900010207,0.4385432473444613,24823.520752686756,0.5614567526555387,13937.33335128088
1903900010226,0.3893004115226337,48004.44042981219,0.6106995884773663,29316.292015572548
1903900010245,0.4752941176470588,57880.53049428751,0.5247058823529411,30370.25482406144
190390001025A,0.603448275862069,54447.74771588562,0.39655172413793105,21591.34823216154
1903900010264,0.4719501335707925,37129.611813299176,0.5280498664292075,19606.286558580956
1903900010279,0.694620253164557,19131.15242650934,0.305379746835443,5842.266484677693
1903900010283,0.5728643216080402,24332.467351924228,0.42713567839195976,10393.264949314367
1903900010298,0.6039260969976905,38778.2479324374,0.3960739030023095,15359.05201019172
1903900010315,0.41189931350114417,39159.066381166194,0.5881006864988558,23029.473821418105
190390001032A,0.4002205071664829,36307.54274162128,0.5997794928335172,21776.519571600857
1903900010334,0.4425531914893617,32716.700648803228,0.5574468085106383,18237.82036167329
1903900010349,0.6496551724137931,36633.99393535256,0.3503448275862069,12834.530289075243
1903900010353,0.6484907497565725,31452.74213810855,0.3515092502434275,11055.929807066395
1903900010372,0.7929292929292929,27295.855132655495,0.20707070707070707,5652.172022418562
1903900010391,0.5458333333333333,35965.32294705325,0.4541666666666667,16334.250838453354
1903900010404,0.559620596205962,57830.42725614822,0.44037940379403795,25467.329076217036
1903900010423,0.45422116527942924,42572.41702433818,0.5457788347205708,23235.124154781483
1903900010438,0.38431876606683807,38940.071991412406,0.6156812339331619,23974.671573118947
