cve_ageb,n_intersections,n_intersection_density,n_street_density,p_poi_density,p_employment_proxy,p_retail_density,p_service_density,p_land_use_mix,pe_population,pe_pop_density,pe_marginacion,pe_rezago,pe_dep_ratio,pe_youth_share,n_intersections_n,n_intersection_density_n,n_street_density_n,p_poi_density_n,p_employment_proxy_n,p_retail_density_n,p_service_density_n,p_land_use_mix_n,pe_population_n,pe_pop_density_n,pe_marginacion_n,pe_rezago_n,pe_dep_ratio_n,pe_youth_share_n
0100100012634,313.83294987266373,136.44910864028859,42261.5170013811,782.3082228709878,60.0,295.6397353872919,40.934732592086576,1.1718612214620092,3325,15123.109540965317,122.450231854772,1.0,0.4320827943078913,0.20270676691729322,0.8989539483500134,0.8798149570235143,0.9573768395864811,0.7929694031512448,0.4146541464446416,0.7388408882312377,0.5820944706286045,0.7883623027645459,0.8861270307291207,0.9358840745502128,0.2247042882087289,0.3333333333333333,0.2749617781959308,0.5743358395989975
0100100012013,81.64581125256221,36.657303011354465,28612.587143895864,134.96552472362325,350.0,43.322267195237096,23.327374643589206,1.3806605003613515,3538,5895.160820644186,125.0377111647,0.0,0.5369244135534318,0.1520633126059921,0.6899271148742661,0.6484395116821466,0.9223217215940003,0.5845829701025048,0.5911636769410976,0.4921030685737044,0.4972583300397524,0.9288307108950719,0.8929098306900004,0.84428099251838,0.09487792235935177,0.0,0.34167917226127476,0.43084605238364426
0100100012988,252.52269537042102,32.937742874402744,29167.54899249081,592.8793717392493,80.0,241.54344774562009,10.979247624800914,0.9790635502591003,1138,12494.38379702344,124.089694702319,1.0,0.4094292803970223,0.20826010544815465,0.8651045118101975,0.6298542396720221,0.9240482696698493,0.7600238420039619,0.4432577168580952,0.7127089744913938,0.38688400084644736,0.6586588760673646,0.7690312572647154,0.9173171275603481,0.14244449868097397,0.3333333333333333,0.26054590570719605,0.5900702987697715
0100100012884,172.20796722430012,56.461628598131185,31295.441872062653,465.8084359345823,320.0,146.80023435514107,87.51552432710334,1.3399834728877746,2516,7102.8728776449025,124.715223044234,0.0,0.4837758112094395,0.14308426073131955,0.8055663857373218,0.7239589656923233,0.9303770634106548,0.7313733761162954,0.5821516474936257,0.6484207102348827,0.6984885368056275,0.9014654952352538,0.8556732193700263,0.8624013770328911,0.1110587128874363,0.0,0.307857334406007,0.4054054054054054
0100100010873,109.55022278187259,31.952148311379506,21227.04053407562,670.9951145389697,755.0,141.5023710932521,45.64592615911358,1.204746695519383,912,4162.908465711159,123.619426536882,1.0,0.4483306836248013,0.14364035087719298,0.7353911242479535,0.6245875423507555,0.8954870966311907,0.7747294304391195,0.6685548937396499,0.6436829344248268,0.5986829027480074,0.8104857996262564,0.7448640251691803,0.8104548103275702,0.166040129633106,0.3333333333333333,0.28530134412487357,0.40698099415204675
0100100012719,168.66609191721207,48.78771253803655,34651.349777600924,542.2405764941777,3355.0,174.24183049298767,82.24214399269019,1.3974761545215577,6878,9587.482481046154,123.908017394442,1.0,0.35901995653033,0.20412910729863332,0.8023374495307465,0.698341608024288,0.9395323988265601,0.7494179613639445,0.8188944493152909,0.670524904042562,0.6889185183044784,0.9401433369922928,0.9655337827944892,0.8915671491598004,0.15156012891943382,0.3333333333333333,0.22846724506475544,0.5783658040127944
0100100012812,261.9473279323925,88.59983150654453,47658.29119124649,643.3118200692581,75.0,265.7994945196336,26.965166110687466,1.1129560429490626,5209,20065.935752938716,121.452746252519,1.0,0.40555855369670807,0.21366865041274716,0.870808950262714,0.8033466098573183,0.9681784187862176,0.769723244710759,0.43683085300816044,0.7250802601672259,0.5189705091615205,0.7487342125720173,0.9351683956777245,0.9633831580722461,0.274752970812953,0.3333333333333333,0.2580827159888142,0.6053945095027836
0100100013261,191.52643919597082,38.305287839194165,38335.363774041856,982.4179704640386,730.0,403.33214842445625,74.35732345255339,1.1136128137590122,6850,15434.777746969414,125.171391272277,0.0,0.3484251968503937,0.24204379562043796,0.8220919662187295,0.6560938743716996,0.9486133336682535,0.8200431850155501,0.6651629251595835,0.7790397119751237,0.6734142392804611,0.7491760510240778,0.9650881074343047,0.9378676567407199,0.08817054406786717,0.0,0.22172512526843235,0.6857907542579075
0100100011689,205.6390001985645,53.644956573538565,39209.784185604796,558.80163097436,60.0,236.93189153312866,22.3520652389744,1.0497709839481986,5188,23192.50289195984,122.736363176086,1.0,0.4645580344535442,0.17521202775636083,0.8331474901825353,0.7149771180483963,0.9506404032235908,0.752991601386399,0.4146541464446416,0.7102174439450086,0.49088340396463137,0.7062268595664382,0.9347270703677997,0.9774640158544978,0.2103476943378736,0.3333333333333333,0.2956278401068009,0.4964340786430223
0100100011744,417.65921441698896,61.69965667523701,60693.35426453119,635.9810764985968,100.0,313.2444108127417,37.96901949245354,1.1074987825802411,5416,25705.02619639105,121.545942349454,2.0,0.5599078341013825,0.16783604135893648,0.9434973334002307,0.7395490221652771,0.9899091200255739,0.7683615283332151,0.4655163164522935,0.7463237188265699,0.5706667815634168,0.7450628748126005,0.939425802271495,0.9874659141581105,0.27007687136358105,0.6666666666666666,0.35630498533724336,0.47553545051698665
0100100010869,142.88854523402736,53.3869289885377,28120.399917715116,862.0418827855058,4320.0,153.879971790491,339.1640194565924,1.2909332331951997,1449,2275.2252971879743,124.48668539181,0.0,0.3959537572254335,0.16908212560386474,0.7765828372163665,0.7141312891022623,0.9207622191495574,0.8045050435728545,0.8443874410275344,0.6544935080888533,0.908237106622708,0.868467253458,0.7954104168347974,0.7517254766253819,0.12252555351495842,0.0,0.2519705727798213,0.4790660225442834
0100100012460,120.95292858409398,16.127057144545866,26856.797220833258,217.71527145136918,715.0,60.47646429204699,32.25411428909173,1.4242917487605782,1752,7063.651029311089,125.01290529327,0.0,0.38717339667458434,0.15753424657534246,0.7507328074600544,0.507642883156611,0.9166299897427392,0.6411526256144185,0.6630716068393137,0.5345666138982975,0.5459583664073323,0.9581833601939304,0.8161460241823405,0.8618629845997255,0.09612255304185724,0.0,0.24638307061109913,0.44634703196347025
0100100010642,158.2628361524005,52.75427871746683,26368.674680181408,1270.1607106590093,950.0,288.11952222616503,251.59732926791875,1.336751072266199,1347,5466.154879417525,124.309438145307,0.0,0.5117845117845118,0.12100965107646622,0.7924483338708205,0.7120403251025529,0.9149814440644061,0.8505850876043325,0.6917012621375351,0.7355080723094461,0.8618655292130997,0.8992909179467387,0.7874401018666569,0.836934854403888,0.13141890612342177,0.0,0.32568105295378025,0.3428606780499876
0100100010835,199.11897286071564,104.30041435561296,28415.5154123114,967.1492967520475,1275.0,139.0672191408173,363.471140936227,1.3209647903738546,1432,4526.005859310235,123.84564000292,0.0,0.6099210822998873,0.1319832402234637,0.8281368188178476,0.8322011794043161,0.9217005412638593,0.8181810594485466,0.721353463722248,0.6414458216842486,0.9189904837722317,0.8886707956005002,0.7941217524066642,0.818585079569277,0.1546899046905449,0.0,0.388131597827201,0.37395251396648044
0100100014081,393.2033201107337,112.34380574592393,54861.276364176694,505.54712585665766,60.0,224.68761149184786,14.042975718240491,1.0274446057428508,468,6572.11263613655,126.928657271584,0.0,0.49044585987261147,0.1388888888888889,0.9340905117818601,0.8453554371620492,0.9808289625607209,0.7410956043424439,0.4146541464446416,0.7033602089062587,0.42236564872383286,0.6912069283561529,0.6720757288489422,0.8548500976391176,0.0,0.0,0.31210191082802546,0.3935185185185185
0100100010290,188.31407060117888,84.06878151838343,34141.52547559217,1382.0907681622236,2080.0,245.48084203367964,612.0207294538314,1.2234242633280126,1668,5609.069102906543,125.053211354801,0.0,0.4708994708994709,0.14808153477218225,0.8194623098884402,0.7940729632044443,0.9382002026494538,0.8606276515926625,0.7706896787970495,0.7147990613563039,1.0,0.8230510164778574,0.8107804394103755,0.8394442145964609,0.09410020276829445,0.0,0.29966329966329963,0.419564348521183
0100100013045,241.15610185114946,87.69312794587253,33275.07627512416,1045.0097746883143,195.0,573.6592119792494,32.884922979702196,0.988753924282752,4365,15949.187645155565,123.023369218427,1.0,0.5224973840251134,0.20962199312714777,0.8579356285775691,0.801528986105351,0.935889824529165,0.8273860230925043,0.5323909711591948,0.8246667047841295,0.5488861477522741,0.6651780145455581,0.915856842999025,0.9410555744816503,0.19594721147759442,0.3333333333333333,0.33249833528870854,0.5939289805269187
0100100012259,173.53380863959057,83.70454299086133,31789.941397504655,1380.1041722395673,3020.0,271.529371165477,234.7810352182696,1.071651250537571,1552,3168.5231883369947,124.707092114466,0.0,0.3919282511210762,0.18814432989690721,0.8067581276008348,0.7933061559503135,0.9317861187373316,0.8604566015215208,0.8082870179997802,0.7278381976869632,0.8511318428077908,0.72094667197902,0.8029090621521691,0.7839194513058051,0.1114666810047873,0.0,0.2494088870770485,0.5330756013745704
0100100014058,281.54443958045533,125.13086203575791,36546.26880486716,218.97900856257635,20.0,83.42057469050528,10.42757183631316,0.9963138503795772,1642,17122.07295522621,125.993993275321,0.0,0.5203703703703704,0.15286236297198538,0.8820429960338186,0.864458076418853,0.9443177228120648,0.6418382374104339,0.30709379427763994,0.5757308846047398,0.37953843500307227,0.6702639075141703,0.809064814002443,0.9479556697200151,0.046896618442316074,0.0,0.33114478114478113,0.43311002842062524
0100100012494,430.1289682718933,51.912116860400914,55645.65641670886,1364.5470717591097,40.0,741.6016694342989,29.664066777371954,0.9756150452694193,3943,29241.353825794402,122.413350064235,2.0,0.488486221215553,0.17955871164088258,0.9480842806488989,0.7092183960557767,0.9821049083875555,0.8591085326049726,0.3745792516281934,0.8579430044100912,0.5333248428740383,0.6563389159176738,0.9047493589816508,1.0,0.22655482622581136,0.6666666666666666,0.310854868046261,0.5087496829825006
0100100013153,124.19762336191422,17.431245384128314,24411.41430088997,252.75305806986054,160.0,82.79841557460949,8.715622692064157,1.040499853170447,2042,4449.3253842987515,122.784236919993,1.0,0.4861717612809316,0.19637610186092067,0.7548365735241455,0.5207577303095552,0.9080495962779849,0.6588351522146009,0.5125492679465677,0.5747708101764931,0.3542527139016794,0.6999897643581329,0.8328742302309337,0.816923800871959,0.20794563679592437,0.3333333333333333,0.3093820299060474,0.5563989552726085
0100100013238,293.6384363282803,68.51563514326541,55475.06142182461,587.2768726565606,80.0,225.1228011850149,19.57589575521869,1.1646918600343699,1642,8035.905207517271,117.455749200235,2.0,0.550519357884797,0.20828258221680876,0.8885933588914123,0.7579907162529025,0.9818289398589045,0.7588958851766843,0.4432577168580952,0.7036102428522398,0.47116428858237386,0.7835391597328194,0.809064814002443,0.8744017166749709,0.47530166684219566,0.6666666666666666,0.35033050047214354,0.5901339829476248
0100100012564,207.4433305086184,56.57545377507775,43835.00718491919,483.24866766212244,950.0,181.5129141950411,28.287726887538874,1.0624866988747481,5349,12609.254260120453,124.835350350694,1.0,0.34838546922300706,0.2065806692839783,0.8345062100046396,0.7243126124944785,0.9606624228265801,0.7357382998227807,0.6917012621375351,0.675801453658078,0.5261699500645654,0.7147812772032685,0.9380658733081835,0.9182070138764866,0.10503134425220229,0.3333333333333333,0.22169984405100449,0.5853118963046051
0100100012314,236.52539740577353,38.98770286908355,47057.692537713614,686.1835704958704,260.0,233.9262172145013,49.38442363417249,1.1363254072061266,4871,12660.606711687064,124.364923867999,1.0,0.4406980183377699,0.15356189694107986,0.8549180890757736,0.659169926036186,0.9670385535284676,0.7773891598868424,0.5612800431511622,0.7085674080045588,0.6106946956753541,0.7644558061211727,0.9278390818080645,0.9186022157048155,0.128634918747759,0.3333333333333333,0.28044419348767174,0.43509204133305956
0100100011975,101.27349770701113,35.17921499296176,17034.970935825615,1176.9046470372664,4230.0,652.4145325967454,20.25469954140223,0.9188731685416367,933,994.6123511646463,123.853582613394,0.0,0.47393364928909953,0.13933547695605572,0.7232291811394601,0.6412837440559921,0.8757137384186742,0.841517974132921,0.8422643299913279,0.8413364264434007,0.4762212732526233,0.6181661734623105,0.7473488835516179,0.6713125839524163,0.15429138546403798,0.0,0.3015941404566997,0.39478385137549116
0100100010623,134.94802727893205,46.38838437713289,21243.987392587296,2150.7341847579796,1285.0,868.727925608125,240.3761735905977,1.185283285720872,999,4212.90872661416,123.696684846365,0.0,0.5045180722891566,0.12912912912912913,0.7677111476182642,0.6895151269826723,0.895558821834837,0.9132207585996603,0.7221408809946185,0.878452751548007,0.8547858765136344,0.7973919124940746,0.7548097054241745,0.8116155663263506,0.16216370615278708,0.0,0.3210569550930996,0.36586586586586584
0100100011354,76.28745741623494,17.824172293512838,16504.253219966165,197.49182901212222,2595.0,81.27822565841853,14.972304726550783,1.0577464636759581,4573,3260.397595929368,124.445562802415,0.0,0.40190067443286326,0.1856549311174284,0.6794509932861775,0.5245274369726873,0.8728691678637588,0.6296067679094063,0.7929938593947563,0.5723946380374663,0.43170522352699403,0.7115923136395613,0.9209423554997288,0.7866981747823049,0.1245888729451794,0.0,0.2557549746390948,0.5260223048327137
0100100010286,145.7191622073177,62.74019483926179,29807.833198319848,1024.0818899569829,1450.0,414.8948368402796,135.59977594292064,1.2681745246982363,3262,6601.887598892644,124.811750643578,0.0,0.5645083932853717,0.1640098099325567,0.7796274571813945,0.7424904145164436,0.9259999116307781,0.8249809786384704,0.7343172541774622,0.7826992816073854,0.7660875394413085,0.8531564747497254,0.8840374228130585,0.8552896015679646,0.10621545583068903,0.0,0.3592326139088729,0.4646944614755773
0100100010746,262.0809851477684,108.44730419907658,33048.46312470047,316.3046372473067,235.0,72.29820279938438,54.22365209953829,1.3474392491330314,390,3524.537386469989,124.181797408292,1.0,0.5476190476190477,0.12564102564102564,0.8708883700419557,0.8391038484181931,0.9352756358680929,0.6854320672133178,0.5511238214275854,0.5573945733371188,0.6249831923378686,0.9064813220430344,0.652200058219122,0.7942712792179569,0.1378232599504886,0.3333333333333333,0.3484848484848485,0.35598290598290594
0100100013098,141.61913662674672,26.641223721863245,26259.192555850565,172.4668693573252,705.0,43.46725975672424,26.641223721863245,1.229362519449335,2985,4185.476463671673,125.813559344576,0.0,0.4019746121297602,0.2,0.7751979532488236,0.5931802877989034,0.9146074993885733,0.6135699743708874,0.661652910592285,0.49252696606003704,0.517155197094984,0.8270459411195062,0.8743438369395361,0.8109804425553627,0.055949862429489516,0.0,0.2558020259007565,0.5666666666666667
0100100010337,309.91378016442735,129.13074173517805,40394.01635087917,819.9802100183806,470.0,271.1745576438739,64.56537086758902,1.2178263595505698,1241,8012.562524667798,121.046891007365,1.0,0.5245700245700246,0.17405318291700242,0.896996246561381,0.8700372231082165,0.9533147638220094,0.7985592284224686,0.6208260126160551,0.7276691083618306,0.6517276092115756,0.8192850617454931,0.7784910034343303,0.8741188656399901,0.295116693659772,0.3333333333333333,0.3338172883627429,0.4931506849315068
0100100012969,282.60343587326,87.5672618198834,44964.76441651456,692.5774343936232,180.0,310.46574645231385,31.84264066177578,1.0896898191399857,4449,17708.488538030055,123.143029188724,1.0,0.39328311362209667,0.2580355135985615,0.8826276655382278,0.8012752008676236,0.9629495100041114,0.7784912834578882,0.5243601288963453,0.7451709500210212,0.5440185046638244,0.7330820061137513,0.917939181723285,0.951230249037297,0.18994329136055377,0.3333333333333333,0.2502710723049706,0.7311006218625908
0100100010638,50.497105901165654,25.248552950582827,14176.39702254219,4460.577687936299,3080.0,2217.6645674928586,382.9363864171729,1.0743775161527929,472,1986.2194987791825,123.68068223199,0.0,0.5442622950819672,0.11864406779661017,0.6159986138086535,0.5839416507569121,0.859204646350778,1.0,0.8102707130110745,1.0,0.9270967898116046,0.722780750109605,0.6730037165636262,0.7385214365440037,0.16296663480246687,0.0,0.34634873323397913,0.3361581920903955
0100100011462,46.92155305206252,7.038232957809378,14160.184678170532,487.98415174145026,1505.0,227.56953230250323,7.038232957809378,0.9911324847364752,334,783.5899359694441,122.19158767006,1.0,0.4649122807017544,0.17664670658682635,0.6047523561248617,0.37246069302279994,0.859101806001404,0.7368963659921376,0.738069949551406,0.7050070912713255,0.32472418094857763,0.6667781762048222,0.6353094423274409,0.6481492930833233,0.23768171934040738,0.3333333333333333,0.2958532695374801,0.5004990019960079
0100100010445,207.12463419785726,164.27126160519714,46409.46246707092,678.5117327171187,20.0,228.55132049418734,21.42668629633006,1.1411357515278178,1858,13270.261046193753,120.649078716754,2.0,0.5600335852225021,0.16576964477933262,0.8342670785915333,0.9127566201462117,0.9657918488002118,0.7760531348920477,0.30709379427763994,0.705563398731379,0.48458372914629727,0.7676919351585407,0.822561271047684,0.9231752824104421,0.3150768625322642,0.6666666666666666,0.3563850087779559,0.46968066020810906
0100100013581,251.73941813141934,16.782627875427956,37686.221973248816,268.5220460068473,0.0,125.86970906570967,0.0,0.7616850993243827,3371,14143.55964201691,125.115759316499,0.0,0.44989247311827957,0.17858202313853455,0.8646209123547216,0.5143555300507917,0.9470783718826093,0.6660095851020713,0.0,0.6286014148556955,0.0,0.5124188836419138,0.8876279248087896,0.929372587159711,0.09096186866553269,0.0,0.2862952101661779,0.5059823988925145
0100100013079,161.37352772084643,39.819441905143925,30890.27611203729,289.2148938373611,365.0,108.97952521407811,16.766080802165863,1.0022716642564036,3852,8072.867906242863,125.272774609532,0.0,0.3158974358974359,0.23286604361370716,0.7954714214403144,0.6628488581878501,0.9292058661501399,0.6748122987469451,0.5953846961756466,0.6100585564989018,0.4482879886016263,0.6742719895134343,0.9021986312344666,0.8748479299045442,0.08308365112808824,0.0,0.20102564102564105,0.6597871235721703
0100100012047,209.98303722784385,55.583745148546896,42779.01847819154,605.245224950844,280.0,216.15900891101572,24.70388673268751,1.1163193608900142,1046,6460.066380597784,121.590637415143,1.0,0.5203488372093024,0.1701720841300191,0.8363988958066596,0.72120767242938,0.9584707368625299,0.7624762652983483,0.5687275309370029,0.6983603848844944,0.5058336729715084,0.7509968636678099,0.7598283550649068,0.853178165086983,0.2678343034993521,0.3333333333333333,0.3311310782241015,0.48215423836838744
0100100012456,25.703787345679814,9.179924052028504,2474.5035470001335,7.343939241622803,20.0,1.8359848104057008,0.0,0.5623351446188083,938,1722.1537521605474,125.165770442579,0.0,0.35942028985507246,0.2260127931769723,0.5133635488895213,0.41467252749233224,0.7023446261707912,0.2524658299946808,0.30709379427763994,0.1352933356573366,0.0,0.3783074492251128,0.7479322800076541,0.7246563136424529,0.08845256831051529,0.0,0.2287220026350461,0.6403695806680881
0100100012297,202.33599015927143,79.29383398133609,35623.332709266804,486.70008443716637,2785.0,150.38485755080984,73.8252937067612,1.3409374648129904,2002,5474.008814849478,123.621966371392,1.0,0.5098039215686274,0.14685314685314685,0.8306291911189758,0.7837496016444897,0.9420187980869305,0.736583458348472,0.8001186528886546,0.6515309997690935,0.6723103605542071,0.9021072873324814,0.8307136082469644,0.8370744522067852,0.16591269383757046,0.3333333333333333,0.3244206773618538,0.41608391608391604
0100100012526,68.06977796691405,17.91309946497738,13448.695951351096,164.80051507779189,700.0,46.574058608941186,21.495719357972856,1.2077796826271194,3113,3717.5652422983053,124.95140004165,0.0,0.28742762613730355,0.22293607452618053,0.6618823838383417,0.5253696731676172,0.8544686203290834,0.6081909560655875,0.6609360089223993,0.5012923673022868,0.48506257725063795,0.8125262227213453,0.8789302632108199,0.7994548925613035,0.0992085693310839,0.0,0.18290848936010226,0.6316522111575115
0100100010888,173.75344118029366,78.46929601690681,27465.28916871395,592.2563532704633,2205.0,132.65047660000914,61.65444687042678,1.173752225304074,2001,3738.5014602340602,122.838652505234,0.0,0.5353846153846153,0.13043478260869565,0.8069546714186477,0.7819049809770617,0.9186436043591792,0.7598989361195898,0.776573527659765,0.6353593193673988,0.6446521661280193,0.7896344637646402,0.8306590415059297,0.8000008609493091,0.20521534339790637,0.0,0.34069930069930066,0.3695652173913043
0100100011316,92.96669497864417,24.46491973122215,20593.890850455864,180.06180922179502,1580.0,62.6301945119287,5.871580735493316,1.075464918224028,1981,1938.6002395020432,121.861094330264,1.0,0.44072727272727275,0.19636547198384655,0.7099903115026617,0.5785252411690248,0.8927655179621435,0.6186694054906092,0.7429721601293364,0.5390358187291602,0.30029205831743383,0.7235122930476333,0.8295619449740436,0.7361628199501752,0.25426417048446426,0.3333333333333333,0.2804628099173554,0.5563688372875651
0100100012846,184.52154932599151,71.29241678504218,44718.108243672876,675.1811236701053,80.0,230.65193665748941,8.387343151181433,1.1110513547575493,2079,8718.6432056531,122.267697774387,1.0,0.5153061224489796,0.18566618566618567,0.8162996872926898,0.7649901913404089,0.9624551200079409,0.7754684181408656,0.4432577168580952,0.7067457154079175,0.3488973489021283,0.7474528455114737,0.8348354694806653,0.8823304607157905,0.23386290687250544,0.3333333333333333,0.3279220779220779,0.5260541927208594
0100100012579,214.7882706335961,31.586510387293544,39218.07681986038,518.0187703516141,200.0,183.20176024630257,34.7451614260229,1.1639742035578886,4035,12745.156941272946,123.674089617274,1.0,0.36826042726347913,0.18934324659231722,0.8399184123050293,0.6225935324546824,0.9506594099294683,0.743990039829886,0.5349318521182933,0.6769969309171672,0.5572129519484454,0.7830563608296465,0.9072689770051675,0.9192494243992676,0.1632974182049618,0.3333333333333333,0.234347544622214,0.5364725320115654
0100100014429,132.05214438847037,29.344920975215636,47699.00110639086,14.672460487607818,0.0,0.0,0.0,0.0,186,2729.077650695054,125.649117454066,0.0,0.4198473282442748,0.0967741935483871,0.7643461048080203,0.6098572891635785,0.968255160764565,0.32748074060904003,0.0,0.0,0.0,0.0,0.5716026979333994,0.7694056235404325,0.06420070832278835,0.0,0.26717557251908397,0.27419354838709675
0100100010229,92.30431517663536,12.70242869403239,18031.915593167134,250.66125956223914,5050.0,93.99797233583968,18.630228751247504,0.9688297989949293,300,254.04857388064778,123.608219064388,0.0,0.2765957446808511,0.14333333333333334,0.7088847479398526,0.46777600459668167,0.8808253976561131,0.6578501048799847,0.8601328178070974,0.5910520523443629,0.4638338589585371,0.6517741839512828,0.6236153488044724,0.5388751133935398,0.166602462795992,0.0,0.17601547388781433,0.4061111111111111
0100100012210,160.45841525445712,72.58833071034965,36439.9176783604,343.83946125955094,295.0,133.71534604538093,42.02482304283401,1.379391415047103,3798,14510.02526515305,118.619312799393,2.0,0.5971404541631623,0.1848341232227488,0.7945881354952712,0.7681653009248434,0.944055792587432,0.6953349725613792,0.5739731308857459,0.6363893447196197,0.5860927896015647,0.9279769416923522,0.9006563749946671,0.9318599665464428,0.4169200469646217,0.6666666666666666,0.3799984708311033,0.5236966824644549
0100100013295,130.326861175652,25.062857918394617,24152.489548420806,428.57487040454794,1745.0,122.80800380013363,42.60685846127085,1.2252939062506665,1470,3684.240114004009,124.367829252108,0.0,0.5995647442872688,0.12040816326530612,0.7623063170791861,0.5826729044411216,0.9070912068917512,0.7214816259561546,0.752985280618156,0.6254307836534312,0.5881863355876953,0.824308807053103,0.7969815961331164,0.7985794772070354,0.12848914155880886,0.0,0.38154120091008015,0.341156462585034
