route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
18739475,Triángulo,Triángulo : Centro → Zaragoza,24.383406651770578,615,15.291428006330522,1.595,True,21,0.008160471258024722,24.383406651770578,0.18643072317590512,0.1015730966205795,0.1015730966205795,14,False,Redundant,18212742
18739483,R E D,R E D : Terminal → San Miguel Yuxtepec,42.003493472632925,684,32.83726040345422,1.279,True,17,0.0033300105222359823,42.003493472632925,0.1445650611898994,0.039471275819710834,0.039471275819710834,29,False,Redundant,18796291
18739502,Temoayenses,Temoayenses : Comalco → Toluca,27.470692386698822,572,21.994260267556875,1.249,True,21,0.003614572790551939,27.470692386698822,0.24470015874189052,0.08586717592020107,0.08586717592020107,14,False,Redundant,18739431
18739503,R E D,R E D : San Miguel Yuxtepec → Terminal,43.416982075823945,659,32.947768787512025,1.318,True,20,0.0032171868781598,43.416982075823945,0.14280032208737253,0.03891726740000293,0.03891726740000293,30,False,Redundant,18794052
18739505,Triángulo,Triángulo : La Huerta → Centro,25.8540358840945,705,15.972578847195965,1.619,True,23,0.008342192445908211,25.8540358840945,0.1827492774693947,0.08857921277913605,0.08857921277913605,15,False,Redundant,18212742
18739516,R E D,R E D : Terminal Toluca → Ejido Piloto,47.79830643870024,757,33.426592235722026,1.43,True,20,0.0032171868781598,47.79830643870024,0.14280032208737253,0.03891726740000293,0.03891726740000293,31,False,Redundant,18794052
18739518,Triángulo,Triángulo : Centro → La Huerta,24.75612391261634,675,15.940966029139307,1.553,True,21,0.008160471258024722,24.75612391261634,0.18643072317590512,0.09846711944686484,0.09846711944686484,15,False,Redundant,18212742
18739519,Temoayenses,Temoayenses : Toluca → Comalco,28.02841107133449,597,22.269480638681895,1.259,True,22,0.003556619858980225,28.02841107133449,0.24189903364748913,0.08046128600973176,0.08046128600973176,15,False,Redundant,18794052
18739527,Triángulo,Triángulo : San Andres Ocotlan → Colegio de Bachilleres – Capultitlan – Terminal,20.872116121754363,462,12.679860227466543,1.646,True,21,0.0025284161955178154,20.872116121754363,0.1413222211319786,0.11392467046389279,0.11392467046389279,21,False,Redundant,18739473
18739528,R E D,R E D : San Diego Alcalá → Terminal Toluca,48.90563337544084,926,23.88009822591624,2.048,True,18,0.010257515380718774,48.90563337544084,0.17001028482047323,0.052760086585837085,0.052760086585837085,13,False,Redundant,18796291
18739535,R E D,R E D : Ejido Piloto → Terminal Toluca,46.228823386375936,761,33.126568476474986,1.396,True,17,0.0033300105222359823,46.228823386375936,0.1445650611898994,0.039471275819710834,0.039471275819710834,30,False,Redundant,18796291
18739537,Temoayenses,Temoayenses : Laurel → Terminal Toluca,31.05302473040386,716,25.948238776041133,1.197,True,21,0.004037437267940108,31.05302473040386,0.2540145566348211,0.06754107642664538,0.06754107642664538,12,False,Redundant,18739431
18739547,R E D,R E D : San Gaspar → Terminal Toluca,25.03633857195199,531,12.569203426044178,1.992,True,28,0.004582451054747792,25.03633857195199,0.22341232340878053,0.10179937714067633,0.10179937714067633,12,False,Redundant,18266201
