cve_ageb,transit_demand,accessibility_score,coverage_gap_raw,coverage_gap_n,demand_quantile,access_quantile,gap_category
1400200010030,8480.405476902824,0.0,8480.405476902824,0.865649966966438,5,1,High-gap
1400200010064,7250.142338164795,0.0,7250.142338164795,0.8506524290359502,4,1,High-gap
1400200010079,1013.2778677689631,0.0,1013.2778677689631,0.6624159287076945,2,1,Medium-gap
1400200010083,109.17166367057723,0.0,109.17166367057723,0.4499763842366553,1,1,Medium-gap
1400200010098,28.355171788026226,0.0,28.355171788026226,0.3234088210413915,1,1,Medium-gap
1400200010115,279.9616466139571,0.0,279.9616466139571,0.53956690560588,2,1,Medium-gap
1400200010134,1.6976337632916279,0.0,1.6976337632916279,0.09496842695491925,1,1,Medium-gap
1400200010168,0.0,0.0,0.0,0.0,1,1,Medium-gap
1400200010191,40.83733785166751,0.0,40.83733785166751,0.3573166235786294,1,1,Medium-gap
1400200010280,73.68123381262492,0.0,73.68123381262492,0.41276791136319235,1,1,Medium-gap
1400200010295,0.0,0.0,0.0,0.0,1,1,Medium-gap
1400200010308,0.0,0.0,0.0,0.0,1,1,Medium-gap
1400200010312,3.134914416193374,0.0,3.134914416193374,0.13584029464184083,1,1,Medium-gap
1400200020045,7385.998565829198,0.0,7385.998565829198,0.8524288239501256,5,1,High-gap
1400200020100,1574.6771523379682,0.0,1574.6771523379682,0.7045717391712586,2,1,Medium-gap
1400200020149,16.34982018351183,0.0,16.34982018351183,0.27308245968422895,1,1,Medium-gap
1400200020153,433.61288260396003,0.0,433.61288260396003,0.5813140199839331,2,1,Medium-gap
1400200020172,0.0,0.0,0.0,0.0,1,1,Medium-gap
1400200020204,248.61486274281225,0.0,248.61486274281225,0.5282459140966919,2,1,Medium-gap
1400200020219,2.6332219347919197,0.0,2.6332219347919197,0.12346204931719747,1,1,Medium-gap
1400200020223,63.21873379582588,0.0,63.21873379582588,0.3983238232365888,1,1,Medium-gap
1400200020238,24.679479071838728,0.0,24.679479071838728,0.3106066562373193,1,1,Medium-gap
1400200020242,1.126285548668856,0.0,1.126285548668856,0.07219242435987147,1,1,Medium-gap
1400200020257,42.784744125523645,0.0,42.784744125523645,0.36167053017029427,1,1,Medium-gap
1400200020261,72.64136211224167,0.0,72.64136211224167,0.41142603352553686,1,1,Medium-gap
1400200020276,0.9953725495891903,0.0,0.9953725495891903,0.06611120960791744,1,1,Medium-gap
1400200020327,8.953996999655947,0.0,8.953996999655947,0.21991181953351752,1,1,Medium-gap
1400200020331,0.0,0.0,0.0,0.0,1,1,Medium-gap
1400200040187,6243.522309227696,0.0,6243.522309227696,0.8363499259647916,4,1,High-gap
1403900010026,0.0,147395.0,0.0,0.0,1,2,Medium-gap
1403900010030,0.0,0.0,0.0,0.0,1,1,Medium-gap
1403900010064,894.3372235892283,557255.0,0.0016048947406384648,0.00015346230450505427,2,5,Low-gap
1403900010083,6756.4170144688405,549685.0,0.012291411850527102,0.0011690947802811447,4,5,Medium-gap
1403900010115,6585.452551388944,505470.0,0.013028348909015441,0.0012387366205432679,4,4,Medium-gap
1403900010134,4321.122076146219,526170.0,0.008212391173489644,0.0007827008926576184,3,5,Medium-gap
1403900010149,1734.971674760402,426330.0,0.00406954144728017,0.00038865719190126386,2,4,Low-gap
1403900010153,4471.944808772716,520525.0,0.008591203530222729,0.0008186504840534843,3,5,Medium-gap
1403900010191,9166.362763591042,391215.0,0.023430439357263102,0.0022163839092596864,5,4,Medium-gap
1403900010204,5871.486606783716,407495.0,0.01440869752533452,0.0013690457659270273,4,4,Medium-gap
1403900010223,6400.217028539149,483185.0,0.013245866040280864,0.0012592826863007257,4,4,Medium-gap
1403900010238,9456.690160709679,407445.0,0.023209677259586985,0.0021957388347669596,5,4,Medium-gap
1403900010261,9198.997931648379,255985.0,0.0359355508959411,0.003378615817706128,5,2,High-gap
1403900010276,10744.661505565753,329360.0,0.03262274982637821,0.0030720940041511244,5,3,Medium-gap
1403900010280,230.05444975882824,560450.0,0.00041048093367453755,3.92741954735893e-05,2,5,Low-gap
1403900010295,0.0,574855.0,0.0,0.0,1,5,Low-gap
1403900010308,0.0,600045.0,0.0,0.0,1,5,Low-gap
1403900010312,4640.794354820517,553260.0,0.008388074262997964,0.000799375035639914,4,5,Medium-gap
1403900010327,732.7728630090442,0.0,732.7728630090442,0.6314353213757954,2,1,Medium-gap
1403900010346,10090.015149393408,552260.0,0.018270374242239464,0.0017326601404044747,5,5,Medium-gap
1403900010350,24942.72956311813,266335.0,0.09365136355249809,0.008567084909249513,5,3,Medium-gap
1403900010365,4979.566810394366,280770.0,0.017735331677396764,0.001682363060078794,4,3,Medium-gap
1403900010384,2109.1573986020585,448560.0,0.004702052560525901,0.00044892300765505633,3,4,Medium-gap
1403900010399,7547.092798498863,482465.0,0.01564274539241908,0.0014853936364450995,5,4,Medium-gap
1403900010401,1647.799296100299,455020.0,0.0036213697743627195,0.000345932299226682,2,4,Low-gap
1403900010416,1951.1553143935605,499470.0,0.003906443646164763,0.0003731110361114374,3,4,Medium-gap
1403900010435,10923.56748839877,536215.0,0.020371580647348776,0.0019299302724078186,5,5,Medium-gap
1403900010454,9728.910718095874,530065.0,0.018354149706066556,0.0017405331230717358,5,5,Medium-gap
1403900010469,8430.166281377664,509030.0,0.016561204094402236,0.0015718955659369239,5,4,Medium-gap
1403900010473,8269.453587148133,512995.0,0.01611991825891066,0.0015303443092141078,5,4,Medium-gap
1403900010492,9518.0046204706,498985.0,0.019074692717772842,0.0018082210014630103,5,4,Medium-gap
1403900010505,7646.49464336593,410835.0,0.018612036538584568,0.0017647645379616761,5,4,Medium-gap
1403900010524,10476.949514039163,409455.0,0.02558748562492469,0.0024178710279792446,5,4,Medium-gap
1403900010539,6887.174326253365,400795.0,0.017183740172689758,0.0016304825950301265,4,4,Medium-gap
1403900010543,6948.207640531914,433875.0,0.016014270530132834,0.0015203938939438925,4,4,Medium-gap
1403900010562,2734.010364971986,0.0,2734.010364971986,0.7573444803463947,3,1,Medium-gap
1403900010577,4486.708606474723,615015.0,0.007295271353061909,0.0006956095313827278,3,5,Medium-gap
1403900010596,0.0,180940.0,0.0,0.0,1,2,Medium-gap
1403900010609,1588.9964142162514,421665.0,0.003768376900713483,0.0003599488163054309,2,4,Low-gap
1403900010613,0.0,622265.0,0.0,0.0,1,5,Low-gap
1403900010632,3933.2780402256594,531920.0,0.007394477827018786,0.0007050341820288091,3,5,Medium-gap
1403900010647,6347.220658760001,535085.0,0.011862057050193803,0.0011284966236008345,4,5,Medium-gap
1403900010651,19723.145718304575,567380.0,0.03476173103841083,0.003270118673183827,5,5,Medium-gap
1403900010666,22107.816296440742,551790.0,0.040065561592053406,0.0037593813169449967,5,5,Medium-gap
1403900010670,1831.407054839694,542580.0,0.0033753615678390764,0.0003224718483205102,2,5,Low-gap
1403900010685,1388.0195211151627,512760.0,0.002706952207978303,0.00025870026308065177,2,4,Low-gap
1403900010702,3679.777239181543,475675.0,0.007735890057899795,0.0007374613749064446,3,4,Medium-gap
1403900010717,2440.835172070428,440970.0,0.005535137621454536,0.0005282416900446762,3,4,Medium-gap
1403900010721,6494.33721191151,425990.0,0.015245245115299408,0.001447932159740936,4,4,Medium-gap
1403900010736,2328.0614902876855,488545.0,0.0047652861558331976,0.0004549458340769177,3,4,Medium-gap
1403900010740,1620.364735713742,467940.0,0.00346275435517243,0.000330806676923535,2,4,Low-gap
1403900010755,3260.360744531164,452280.0,0.007208705969366752,0.0006873850304816195,3,4,Medium-gap
1403900010774,4118.028591348562,499365.0,0.008246513762147528,0.0007859397067357828,3,4,Medium-gap
1403900010789,8286.171251639893,477670.0,0.017347025989938456,0.0016458435291518685,5,4,Medium-gap
1403900010793,9667.969932442193,478375.0,0.02020998112874014,0.001914773053304431,5,4,Medium-gap
1403900010806,10817.177657451357,538220.0,0.020098022294654717,0.0019042704718726126,5,5,Medium-gap
1403900010810,10400.139611467806,539415.0,0.01928036916121844,0.0018275334856979349,5,5,Medium-gap
1403900010825,7207.873910140143,481820.0,0.014959650804220122,0.0014210079411760169,4,4,Medium-gap
1403900010844,5194.293716294247,495815.0,0.01047625271531021,0.0009973426063303638,4,4,Medium-gap
1403900010859,8114.477806103601,484115.0,0.01676143280970594,0.0015907430545540105,5,4,Medium-gap
1403900010863,19034.43299042318,504830.0,0.0377045644788517,0.0035418951854817617,5,4,Medium-gap
1403900010878,5624.408217848852,438910.0,0.012814461742469092,0.0012185291289218653,4,4,Medium-gap
1403900010882,8712.564682777731,484955.0,0.017965680768518653,0.001704020441005851,5,4,Medium-gap
1403900010897,8678.298728370448,435480.0,0.01992807660580013,0.0018883260839355335,5,4,Medium-gap
1403900010929,0.0,613805.0,0.0,0.0,1,5,Low-gap
1403900010933,0.0,609230.0,0.0,0.0,1,5,Low-gap
1403900010948,0.0,566400.0,0.0,0.0,1,5,Low-gap
1403900010952,9565.97183222108,560320.0,0.01707230646758033,0.0016199981757897156,5,5,Medium-gap
1403900010967,7080.326655001215,500075.0,0.014158501217817322,0.0013454396289731116,4,4,Medium-gap
1403900010971,4015.5651498719144,554710.0,0.007239022031061065,0.0006902654132408565,3,5,Medium-gap
1403900010986,4676.237618645071,521710.0,0.00896327203882048,0.0008539469376227549,4,5,Medium-gap
1403900010990,5188.188462055307,511135.0,0.010150309236788854,0.0009664688362735497,4,4,Medium-gap
1403900011005,5039.671001251435,534845.0,0.009422658113272671,0.0008975088609787272,4,5,Medium-gap
1403900011024,3956.8030712708137,438515.0,0.0090231669340932,0.0008596276786302247,3,4,Medium-gap
1403900011039,11290.649019514261,442730.0,0.025502277950977596,0.0024099199233947326,5,4,Medium-gap
1403900011043,0.0,528935.0,0.0,0.0,1,5,Low-gap
1403900011062,0.0,600585.0,0.0,0.0,1,5,Low-gap
1403900011077,0.0,593175.0,0.0,0.0,1,5,Low-gap
1403900011081,8923.598932305198,567980.0,0.015711087047463206,0.0014918328575442745,5,5,Medium-gap
1403900011096,10343.302167247039,513450.0,0.020144672358700322,0.0019086467391261392,5,4,Medium-gap
1403900011109,8839.382196007746,550160.0,0.016066900772696985,0.0015253509946620942,5,5,Medium-gap
1403900011113,15200.970798682643,514800.0,0.02952785794643492,0.002784844789370386,5,4,Medium-gap
1403900011128,5050.513789855847,565250.0,0.008934993109000863,0.0008512647007636537,4,5,Medium-gap
1403900011132,8763.08920080569,532840.0,0.016445973941205144,0.0015610472918133132,5,5,Medium-gap
1403900011147,16421.94264904343,527925.0,0.031106523734469285,0.002931474765398514,5,5,Medium-gap
1403900011151,6097.906387227092,516820.0,0.011798875020997777,0.001122520917280926,4,5,Medium-gap
1403900011166,11084.946105717821,539655.0,0.020540763200479234,0.0019457961699823985,5,5,Medium-gap
1403900011170,22759.500335651635,498245.0,0.04567924345735166,0.0042745163641929994,5,4,Medium-gap
1403900011185,13303.768452296727,526210.0,0.02528219374413824,0.0023893798361827763,5,5,Medium-gap
1403900011202,4654.023643720744,566355.0,0.008217488017643926,0.0007831846768273249,4,5,Medium-gap
1403900011217,10978.149122343675,507350.0,0.021638173813284443,0.002048647243287747,5,4,Medium-gap
1403900011221,4944.144725812089,464660.0,0.010640326444035736,0.0010128801051045042,4,4,Medium-gap
1403900011236,9050.03409567509,453550.0,0.019953729780498974,0.0018907330476170988,5,4,Medium-gap
1403900011274,6244.085675385108,546790.0,0.011419510700404922,0.0010866330914888062,4,5,Medium-gap
1403900011289,2655.8116319518585,584410.0,0.004544424440936017,0.0004339077114752676,3,5,Medium-gap
1403900011293,7771.150964975009,628830.0,0.012358091386994294,0.001175398198811283,5,5,Medium-gap
1403900011306,0.0,605870.0,0.0,0.0,1,5,Low-gap
1403900011310,8970.165403182446,595935.0,0.015052229439373432,0.001429736561794969,5,5,Medium-gap
1403900011325,21835.00385083574,590975.0,0.036947361400185015,0.0034720396912113734,5,5,Medium-gap
1403900011344,12935.972226802478,577475.0,0.02240088285366401,0.002120064497281097,5,5,Medium-gap
1403900011359,50467.80082374889,537425.0,0.0939065114522723,0.008589408593498916,5,5,Medium-gap
1403900011363,35901.446100091984,548890.0,0.06540724132859162,0.0060631568327844275,5,5,Medium-gap
1403900011378,44846.74172412477,520195.0,0.08621123907935618,0.00791382472344187,5,5,Medium-gap
1403900011382,9053.157822065346,537940.0,0.016829276485832732,0.0015971283242649753,5,5,Medium-gap
1403900011397,20313.960958668642,541750.0,0.03749685918192794,0.0035227384836359105,5,5,Medium-gap
1403900011414,7668.454888705082,544795.0,0.014075828179180983,0.0013376381095429378,5,5,Medium-gap
1403900011429,9330.5553454266,550095.0,0.0169616854974888,0.001609589087797913,5,5,Medium-gap
1403900011433,9542.059599774904,435475.0,0.02191179215335611,0.0020742739836367243,5,4,Medium-gap
1403900011448,9778.809882167898,498190.0,0.01962863616999885,0.0018602259696401302,5,4,Medium-gap
1403900011452,8434.233505655387,484010.0,0.017425706245633648,0.0016532444076924192,5,4,Medium-gap
1403900011467,14585.250604773124,455000.0,0.032055425383181846,0.003019502866871884,5,4,Medium-gap
1403900011471,8656.201919574693,459940.0,0.01882024416082648,0.0017843235478529472,5,4,Medium-gap
1403900011490,8324.635530655409,371955.0,0.022380699681294046,0.002118175306021944,5,3,Medium-gap
1403900011518,4954.204171143386,168690.0,0.02936851504314626,0.002770032176886372,4,2,High-gap
1403900011537,19396.350445069347,187205.0,0.10360966232422758,0.009434525810798679,5,2,High-gap
1403900011556,9162.07009623015,635010.0,0.014428206907014447,0.0013708862403749658,5,5,Medium-gap
1403900011560,1829.6724984590232,644260.0,0.0028399553883581706,0.00027139321472543023,2,5,Low-gap
1403900011575,4065.3553438322215,608975.0,0.0066757234173961235,0.0006367312480040524,3,5,Medium-gap
1403900011594,6179.105394675556,600785.0,0.010285035594497137,0.0009792314914429025,4,5,Medium-gap
1403900011607,1345.6669261344614,585395.0,0.0022987292809217375,0.00021973162625527556,2,5,Low-gap
1403900011626,38269.81652800282,589750.0,0.06489148221538042,0.006016818560739773,5,5,Medium-gap
1403900011630,35172.72314198035,564970.0,0.06225580276152289,0.005779665532456881,5,5,Medium-gap
1403900011645,13900.119832849456,539375.0,0.025770742177719172,0.0024349692687933577,5,5,Medium-gap
1403900011664,7669.980771169532,494740.0,0.015503022331218823,0.0014722274371822646,5,4,Medium-gap
1403900011679,6468.353259389661,402355.0,0.016076194363672122,0.0015262263062778508,4,4,Medium-gap
1403900011683,11385.476933843194,557355.0,0.020427656531630044,0.0019351893462745873,5,5,Medium-gap
1403900011698,6106.8877000369175,399295.0,0.015294136931091013,0.00145254064468494,4,4,Medium-gap
1403900011700,7218.790513517309,378255.0,0.019084404513126846,0.0018091330015164776,4,3,Medium-gap
1403900011715,7098.341395557752,389245.0,0.018236131894888454,0.0017294419543420754,4,4,Medium-gap
1403900011734,11220.96865326698,326165.0,0.03440263133884887,0.003236902203001818,5,3,Medium-gap
1403900011753,9380.111735068434,574400.0,0.016330249660199816,0.0015501512605064901,5,5,Medium-gap
1403900011768,0.0,548330.0,0.0,0.0,1,5,Low-gap
1403900011787,3554.9128441914895,634940.0,0.005598808147830254,0.0005343011074071747,3,5,Medium-gap
1403900011791,2854.327163326769,598840.0,0.0047664190717181506,0.0004550537377495468,3,5,Medium-gap
1403900011804,803.1963334072605,573445.0,0.0014006485936029905,0.0001339456602494848,2,5,Low-gap
1403900011819,2755.2444900393566,599285.0,0.004597545228887971,0.0004389681401232642,3,5,Medium-gap
1403900011823,3905.3773028916435,556685.0,0.007015404200737298,0.0006690170477712466,3,5,Medium-gap
1403900011838,6337.685732657198,590295.0,0.010736453800563104,0.0010219820279608206,4,5,Medium-gap
1403900011842,6669.742872180225,599455.0,0.011126325989197248,0.0010588886253413282,4,5,Medium-gap
1403900011857,10673.204609997394,571915.0,0.018662189220090702,0.0017694762429535133,5,5,Medium-gap
1403900011861,20419.67140708652,589245.0,0.034653899062677594,0.00326014550228547,5,5,Medium-gap
1403900011876,4814.513560291945,555485.0,0.008667209543160305,0.0008258618882643802,4,5,Medium-gap
1403900011880,12245.177939613712,568440.0,0.02154168671790689,0.0020396087496432963,5,5,Medium-gap
1403900011895,7637.294865941058,537975.0,0.01419634865856666,0.0013490109262783415,5,5,Medium-gap
1403900011908,8067.628454948334,557695.0,0.014465996627102103,0.0013744511432065927,5,5,Medium-gap
1403900011912,17804.092681933613,533950.0,0.03334405719238959,0.0031389176964075126,5,5,Medium-gap
1403900011927,8678.603825694106,545525.0,0.01590868964209608,0.0015104487403174178,5,5,Medium-gap
1403900011931,3498.1193855407228,548405.0,0.006378703707728805,0.0006084913464530355,3,5,Medium-gap
1403900011946,5811.642550510541,535955.0,0.010843506837334671,0.0010321174419154423,4,5,Medium-gap
1403900011950,3214.574875969199,545165.0,0.005896506524561692,0.0005626274737463723,3,5,Medium-gap
1403900011965,4721.091510221175,556370.0,0.008485509687279126,0.000808621413265366,4,5,Medium-gap
1403900011984,5876.50863130439,575875.0,0.010204468724698356,0.0009715995801263213,4,5,Medium-gap
1403900011999,4685.849286096376,582245.0,0.008047885749487976,0.0007670849914820272,4,5,Medium-gap
1403900012003,7700.305573967209,498260.0,0.015454361416942545,0.001467641660759354,5,4,Medium-gap
1403900012018,7723.760721720098,458865.0,0.016832279405578313,0.0015974109413872146,5,4,Medium-gap
1403900012022,7449.51341663544,470000.0,0.015849994822639612,0.0015049195559748928,5,4,Medium-gap
1403900012037,6728.225629826529,473485.0,0.014209977971527203,0.0013502969602194963,4,4,Medium-gap
1403900012041,4274.512449028702,475930.0,0.008981370091523144,0.0008556634859048003,3,4,Medium-gap
1403900012056,9053.503833250737,460220.0,0.019672078921324183,0.0018643032396605528,5,4,Medium-gap
1403900012107,8291.441617366445,593485.0,0.013970745084747483,0.0013277209259671767,5,5,Medium-gap
