route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
C66-V2,C66-V2,"Troncal C66-V2 - 249 ""Jardines de la Cruz""",24.269703527371927,132,14.817191421636393,1.638,True,65,0.002514108472619376,24.269703527371927,0.5597081376810622,0.19019361349811886,0.19019361349811886,7,False,Indirect,
C67-V1,C67-V1,"Troncal C67-V1 - 171 ""Roja""",32.30802825446107,121,19.513907806032023,1.656,True,54,0.01998795042199299,32.30802825446107,0.5350858098261161,0.15375940287852202,0.15375940287852202,7,False,Redundant,C111-V3
C67-V2,C67-V2,"Troncal C67-V2 - 171 ""Verde""",31.780185369933882,166,19.513907806032023,1.629,True,47,0.024183152011797427,31.780185369933882,0.6023942995132692,0.17478172689011473,0.17478172689011473,2,False,Indirect,
C69,C69,Troncal C69 - 321,17.83178198654502,111,6.0083434075825854,2.968,True,42,0.001284717139553119,17.83178198654502,0.5837597042931979,0.24862645999164407,0.24862645999164407,4,False,Indirect,
C70,C70,"Troncal C70 - 358 ""Las Aguilas""",22.486639809494267,155,8.635136979402244,2.604,True,43,0.0012675213760493928,22.486639809494267,0.5490209370608282,0.20113409056213755,0.20113409056213755,8,False,Indirect,
C71,C71,Troncal C71 - 604A,28.168831132872977,151,17.095272822728564,1.648,True,49,0.0008699479355976492,28.168831132872977,0.5500130223935076,0.15363294409336642,0.15363294409336642,13,False,Indirect,
C73,C73,Troncal C73 - 15,21.212746967181793,129,4.8550806348025155,4.369,True,39,0.0011054429625496286,21.212746967181793,0.5457101104378623,0.2107600791788336,0.2107600791788336,8,False,Indirect,
C74,C74,Troncal C74 - 101,20.07142244808138,148,13.546740181240034,1.482,True,46,0.0011758267396914574,20.07142244808138,0.5698405782886763,0.22637411757784903,0.22637411757784903,5,False,Low demand,
C75,C75,Troncal C75 - 611A,11.812991103628656,80,8.15112072144114,1.449,True,29,0.000912550156855646,11.812991103628656,0.5296987013433145,0.28489563296244547,0.28489563296244547,6,False,Low demand,
C76-V1,C76-V1,"Troncal C76-V1 - 623A ""Real del Sol-Paseos del Prado Directa""",25.662625472224555,119,15.789853923333423,1.625,True,45,0.027491320013327793,25.662625472224555,0.5367356063076043,0.19782000932169092,0.19782000932169092,6,False,Redundant,C76-V2
C76-V2,C76-V2,"Troncal C76-V2 - 623A ""Real del Sol-Paseos del Prado""",23.435973686059597,133,15.789853923333423,1.484,True,43,0.028720860490156697,23.435973686059597,0.5348970301245091,0.21714533730412067,0.21714533730412067,5,False,Low demand,
C77,C77,Troncal C77 - 623A,17.561400901417645,69,12.44423939266408,1.411,True,19,0.056043288286945755,17.561400901417645,0.5284059570661706,0.2917997700416747,0.2917997700416747,2,False,Low demand,
C78-V1,C78-V1,Troncal C78-V1 - 619A,17.06497335856385,76,7.9800284765794025,2.138,True,26,0.09127716756777736,17.06497335856385,0.5634523193253425,0.3399321360777475,0.3399321360777475,1,False,Indirect,
C79,C79,Troncal C79 - 640,22.29964141567448,139,12.827956959248047,1.738,True,48,0.0017901157436086607,22.29964141567448,0.546516500317057,0.20258889569225225,0.20258889569225225,7,False,Indirect,
C80-V1,C80-V1,"Troncal C80-V1 - 619 ""Verde Chulavista""",28.090645117667837,155,14.731860362875114,1.907,True,41,0.02641555847203952,28.090645117667837,0.5162849760967163,0.17139809318231997,0.17139809318231997,7,False,Indirect,
C80-V2,C80-V2,"Troncal C80-V2 - 619 ""Verde 8 de julio""",21.126077641256256,119,14.731860362875114,1.434,True,23,0.02073276924717914,21.126077641256256,0.5941119243051058,0.24321010331298681,0.24321010331298681,3,False,Redundant,C100
C83,C83,"Troncal C83 - 644A ""Liebres""",13.167868783914974,56,10.586941751109565,1.244,True,19,0.027824145656142014,13.167868783914974,0.5715019759245559,0.31096739977132287,0.31096739977132287,2,False,Redundant,C48
C85,C85,Troncal C85 - 631A,12.55490818448075,76,10.789356088363576,1.164,True,21,0.002232013662077958,12.55490818448075,0.5473062215273827,0.2844343341732507,0.2844343341732507,4,False,Low demand,
C86,C86,"Troncal C86 - 644B ""IBM Victoria""",21.744421559404074,74,12.990022830709394,1.674,True,41,0.0355201705489989,21.744421559404074,0.5742420739869055,0.24787717605069132,0.24787717605069132,3,False,Indirect,
C88-V2,C88-V2,"Troncal C88-V2 - 161 ""Mirador del Bosque""",21.43775877239826,111,15.789434351713037,1.358,True,26,0.005800803698405143,21.43775877239826,0.552389169935005,0.2152501064121709,0.2152501064121709,6,False,Low demand,
C89,C89,Troncal C89 - 162,23.98246613860264,112,12.44257667190734,1.927,True,21,0.0018221180729859905,23.98246613860264,0.5481364579166195,0.18900234806378552,0.18900234806378552,8,False,Redundant,C88-V2
C90,C90,Troncal C90 - 165,23.365659093639916,67,17.429523989118717,1.341,True,26,0.04549272012892937,23.365659093639916,0.5618328790056546,0.24123711410001036,0.24123711410001036,4,True,Redundant,C92
C92,C92,Troncal C92 - 167,17.811426960562486,62,13.916933900962746,1.28,True,26,0.04549272012892937,17.811426960562486,0.5618328790056546,0.28752238187565565,0.28752238187565565,2,False,Low demand,
C93,C93,Troncal C93 - 168,33.128570912533554,65,13.69679013441556,2.419,True,27,0.0021938408038360375,33.128570912533554,0.5742478326470722,0.1457557989656041,0.1457557989656041,6,False,Indirect,
C94,C94,Troncal C94 - 169,19.512327916827974,68,9.835246176299,1.984,True,26,0.04549272012892937,19.512327916827974,0.5618328790056546,0.2733482072401099,0.2733482072401099,3,False,Redundant,C92
