ANIO,ID_MES,TRANSPORTE,VARIABLE,CVEGEO,CVE_ENT,CVE_MUN,VALOR,ESTATUS
1997,1,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,5050000.0,Cifras Definitivas
1997,1,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,400000.0,Cifras Definitivas
1997,1,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,1,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3858000.0,Cifras Definitivas
1997,1,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,1,Trolebús,Ingresos por pasaje,14039.0,14,39,1810000.0,Cifras Definitivas
1997,1,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,1,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,1,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,1,Trolebús,Pasajeros transportados,14039.0,14,39,1251000.0,Cifras Definitivas
1997,1,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,2,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,4739000.0,Cifras Definitivas
1997,2,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,359000.0,Cifras Definitivas
1997,2,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,2,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3607000.0,Cifras Definitivas
1997,2,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,2,Trolebús,Ingresos por pasaje,14039.0,14,39,1720000.0,Cifras Definitivas
1997,2,Trolebús,Kilómetros recorridos,14039.0,14,39,346000.0,Cifras Definitivas
1997,2,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,2,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,2,Trolebús,Pasajeros transportados,14039.0,14,39,1187000.0,Cifras Definitivas
1997,2,Trolebús,Unidades en operación,14039.0,14,39,60.0,Cifras Definitivas
1997,3,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,4651000.0,Cifras Definitivas
1997,3,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,365000.0,Cifras Definitivas
1997,3,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,3,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3455000.0,Cifras Definitivas
1997,3,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,3,Trolebús,Ingresos por pasaje,14039.0,14,39,1797000.0,Cifras Definitivas
1997,3,Trolebús,Kilómetros recorridos,14039.0,14,39,328000.0,Cifras Definitivas
1997,3,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,3,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,3,Trolebús,Pasajeros transportados,14039.0,14,39,1245000.0,Cifras Definitivas
1997,3,Trolebús,Unidades en operación,14039.0,14,39,55.0,Cifras Definitivas
1997,4,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6568000.0,Cifras Definitivas
1997,4,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,388000.0,Cifras Definitivas
1997,4,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,4,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3698000.0,Cifras Definitivas
1997,4,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,4,Trolebús,Ingresos por pasaje,14039.0,14,39,2109000.0,Cifras Definitivas
1997,4,Trolebús,Kilómetros recorridos,14039.0,14,39,334000.0,Cifras Definitivas
1997,4,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,4,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,4,Trolebús,Pasajeros transportados,14039.0,14,39,1071000.0,Cifras Definitivas
1997,4,Trolebús,Unidades en operación,14039.0,14,39,58.0,Cifras Definitivas
1997,5,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6722000.0,Cifras Definitivas
1997,5,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,401000.0,Cifras Definitivas
1997,5,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,5,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3919000.0,Cifras Definitivas
1997,5,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,5,Trolebús,Ingresos por pasaje,14039.0,14,39,2227000.0,Cifras Definitivas
1997,5,Trolebús,Kilómetros recorridos,14039.0,14,39,223000.0,Cifras Definitivas
1997,5,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,5,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,5,Trolebús,Pasajeros transportados,14039.0,14,39,1117000.0,Cifras Definitivas
1997,5,Trolebús,Unidades en operación,14039.0,14,39,56.0,Cifras Definitivas
1997,6,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6398000.0,Cifras Definitivas
1997,6,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,389000.0,Cifras Definitivas
1997,6,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,6,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3843000.0,Cifras Definitivas
1997,6,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,6,Trolebús,Ingresos por pasaje,14039.0,14,39,2232000.0,Cifras Definitivas
1997,6,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,6,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,6,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,6,Trolebús,Pasajeros transportados,14039.0,14,39,1118000.0,Cifras Definitivas
1997,6,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,7,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6704000.0,Cifras Definitivas
1997,7,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,406000.0,Cifras Definitivas
1997,7,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,7,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4003000.0,Cifras Definitivas
1997,7,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,7,Trolebús,Ingresos por pasaje,14039.0,14,39,2386000.0,Cifras Definitivas
1997,7,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,7,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,7,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,7,Trolebús,Pasajeros transportados,14039.0,14,39,1193000.0,Cifras Definitivas
1997,7,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,8,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6640000.0,Cifras Definitivas
1997,8,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,406000.0,Cifras Definitivas
1997,8,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,8,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3857000.0,Cifras Definitivas
1997,8,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,8,Trolebús,Ingresos por pasaje,14039.0,14,39,2253000.0,Cifras Definitivas
1997,8,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,8,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,8,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,8,Trolebús,Pasajeros transportados,14039.0,14,39,1126000.0,Cifras Definitivas
1997,8,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,9,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6639000.0,Cifras Definitivas
1997,9,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,389000.0,Cifras Definitivas
1997,9,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,9,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3989000.0,Cifras Definitivas
1997,9,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,9,Trolebús,Ingresos por pasaje,14039.0,14,39,2219000.0,Cifras Definitivas
1997,9,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,9,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,9,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,9,Trolebús,Pasajeros transportados,14039.0,14,39,1119000.0,Cifras Definitivas
1997,9,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,10,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7493000.0,Cifras Definitivas
1997,10,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,415000.0,Cifras Definitivas
1997,10,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,10,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4538000.0,Cifras Definitivas
1997,10,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,10,Trolebús,Ingresos por pasaje,14039.0,14,39,2401000.0,Cifras Definitivas
1997,10,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,10,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,10,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,10,Trolebús,Pasajeros transportados,14039.0,14,39,1208000.0,Cifras Definitivas
1997,10,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,11,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6668000.0,Cifras Definitivas
1997,11,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,384000.0,Cifras Definitivas
1997,11,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,11,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4103000.0,Cifras Definitivas
1997,11,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,11,Trolebús,Ingresos por pasaje,14039.0,14,39,2208000.0,Cifras Definitivas
1997,11,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,11,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,11,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,11,Trolebús,Pasajeros transportados,14039.0,14,39,1104000.0,Cifras Definitivas
1997,11,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1997,12,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7493000.0,Cifras Definitivas
1997,12,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,403000.0,Cifras Definitivas
1997,12,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1997,12,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4228000.0,Cifras Definitivas
1997,12,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1997,12,Trolebús,Ingresos por pasaje,14039.0,14,39,2178000.0,Cifras Definitivas
1997,12,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1997,12,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1997,12,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1997,12,Trolebús,Pasajeros transportados,14039.0,14,39,1089000.0,Cifras Definitivas
1997,12,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,1,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7020000.0,Cifras Definitivas
1998,1,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,399000.0,Cifras Definitivas
1998,1,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,1,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4092000.0,Cifras Definitivas
1998,1,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,1,Trolebús,Ingresos por pasaje,14039.0,14,39,1888000.0,Cifras Definitivas
1998,1,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,1,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,1,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,1,Trolebús,Pasajeros transportados,14039.0,14,39,962000.0,Cifras Definitivas
1998,1,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,2,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6402000.0,Cifras Definitivas
1998,2,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,362000.0,Cifras Definitivas
1998,2,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,2,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3620000.0,Cifras Definitivas
1998,2,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,2,Trolebús,Ingresos por pasaje,14039.0,14,39,2067000.0,Cifras Definitivas
1998,2,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,2,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,2,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,2,Trolebús,Pasajeros transportados,14039.0,14,39,1124000.0,Cifras Definitivas
1998,2,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,3,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7322000.0,Cifras Definitivas
1998,3,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,399000.0,Cifras Definitivas
1998,3,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,3,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4289000.0,Cifras Definitivas
1998,3,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,3,Trolebús,Ingresos por pasaje,14039.0,14,39,2384000.0,Cifras Definitivas
1998,3,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,3,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,3,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,3,Trolebús,Pasajeros transportados,14039.0,14,39,1214000.0,Cifras Definitivas
1998,3,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,4,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6462000.0,Cifras Definitivas
1998,4,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,376000.0,Cifras Definitivas
1998,4,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,4,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3741000.0,Cifras Definitivas
1998,4,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,4,Trolebús,Ingresos por pasaje,14039.0,14,39,1963000.0,Cifras Definitivas
1998,4,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,4,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,4,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,4,Trolebús,Pasajeros transportados,14039.0,14,39,997000.0,Cifras Definitivas
1998,4,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,5,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,6939000.0,Cifras Definitivas
1998,5,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,397000.0,Cifras Definitivas
1998,5,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,5,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4038000.0,Cifras Definitivas
1998,5,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,5,Trolebús,Ingresos por pasaje,14039.0,14,39,2108000.0,Cifras Definitivas
1998,5,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,5,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,5,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,5,Trolebús,Pasajeros transportados,14039.0,14,39,1075000.0,Cifras Definitivas
1998,5,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,6,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7125000.0,Cifras Definitivas
1998,6,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,392000.0,Cifras Definitivas
1998,6,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,6,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4198000.0,Cifras Definitivas
1998,6,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,6,Trolebús,Ingresos por pasaje,14039.0,14,39,2277000.0,Cifras Definitivas
1998,6,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,6,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,6,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,6,Trolebús,Pasajeros transportados,14039.0,14,39,1138000.0,Cifras Definitivas
1998,6,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,7,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7229000.0,Cifras Definitivas
1998,7,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,407000.0,Cifras Definitivas
1998,7,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,7,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4255000.0,Cifras Definitivas
1998,7,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,7,Trolebús,Ingresos por pasaje,14039.0,14,39,2392000.0,Cifras Definitivas
1998,7,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,7,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,7,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,7,Trolebús,Pasajeros transportados,14039.0,14,39,1213000.0,Cifras Definitivas
1998,7,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,8,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7767000.0,Cifras Definitivas
1998,8,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,402000.0,Cifras Definitivas
1998,8,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,8,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3996000.0,Cifras Definitivas
1998,8,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,8,Trolebús,Ingresos por pasaje,14039.0,14,39,2547000.0,Cifras Definitivas
1998,8,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,8,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,8,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,8,Trolebús,Pasajeros transportados,14039.0,14,39,1280000.0,Cifras Definitivas
1998,8,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,9,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,8498000.0,Cifras Definitivas
1998,9,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,387000.0,Cifras Definitivas
1998,9,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,9,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4042000.0,Cifras Definitivas
1998,9,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,9,Trolebús,Ingresos por pasaje,14039.0,14,39,2683000.0,Cifras Definitivas
1998,9,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,9,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,9,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,9,Trolebús,Pasajeros transportados,14039.0,14,39,1087000.0,Cifras Definitivas
1998,9,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,10,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,9740000.0,Cifras Definitivas
1998,10,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,418000.0,Cifras Definitivas
1998,10,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,10,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4629000.0,Cifras Definitivas
1998,10,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,10,Trolebús,Ingresos por pasaje,14039.0,14,39,2717000.0,Cifras Definitivas
1998,10,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,10,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,10,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,10,Trolebús,Pasajeros transportados,14039.0,14,39,1054000.0,Cifras Definitivas
1998,10,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,11,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,8664000.0,Cifras Definitivas
1998,11,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,384000.0,Cifras Definitivas
1998,11,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,11,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4041000.0,Cifras Definitivas
1998,11,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,11,Trolebús,Ingresos por pasaje,14039.0,14,39,2622000.0,Cifras Definitivas
1998,11,Trolebús,Kilómetros recorridos,14039.0,14,39,305000.0,Cifras Definitivas
1998,11,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,11,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,11,Trolebús,Pasajeros transportados,14039.0,14,39,1083000.0,Cifras Definitivas
1998,11,Trolebús,Unidades en operación,14039.0,14,39,53.0,Cifras Definitivas
1998,12,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,8564000.0,Cifras Definitivas
1998,12,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,402000.0,Cifras Definitivas
1998,12,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1998,12,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4028000.0,Cifras Definitivas
1998,12,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1998,12,Trolebús,Ingresos por pasaje,14039.0,14,39,2585000.0,Cifras Definitivas
1998,12,Trolebús,Kilómetros recorridos,14039.0,14,39,254000.0,Cifras Definitivas
1998,12,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1998,12,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1998,12,Trolebús,Pasajeros transportados,14039.0,14,39,1061000.0,Cifras Definitivas
1998,12,Trolebús,Unidades en operación,14039.0,14,39,60.0,Cifras Definitivas
1999,1,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7661000.0,Cifras Definitivas
1999,1,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,393000.0,Cifras Definitivas
1999,1,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1999,1,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3725000.0,Cifras Definitivas
1999,1,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1999,1,Trolebús,Ingresos por pasaje,14039.0,14,39,2467000.0,Cifras Definitivas
1999,1,Trolebús,Kilómetros recorridos,14039.0,14,39,254000.0,Cifras Definitivas
1999,1,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1999,1,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1999,1,Trolebús,Pasajeros transportados,14039.0,14,39,1013000.0,Cifras Definitivas
1999,1,Trolebús,Unidades en operación,14039.0,14,39,60.0,Cifras Definitivas
1999,2,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7400000.0,Cifras Definitivas
1999,2,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,362000.0,Cifras Definitivas
1999,2,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1999,2,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,3451000.0,Cifras Definitivas
1999,2,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1999,2,Trolebús,Ingresos por pasaje,14039.0,14,39,2250000.0,Cifras Definitivas
1999,2,Trolebús,Kilómetros recorridos,14039.0,14,39,254000.0,Cifras Definitivas
1999,2,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1999,2,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1999,2,Trolebús,Pasajeros transportados,14039.0,14,39,1800000.0,Cifras Definitivas
1999,2,Trolebús,Unidades en operación,14039.0,14,39,60.0,Cifras Definitivas
1999,3,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,8725000.0,Cifras Definitivas
1999,3,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,407000.0,Cifras Definitivas
1999,3,Tren Eléctrico,Longitud de servicio,14039.0,14,39,24.0,Cifras Definitivas
1999,3,Tren Eléctrico,Pasajeros transportados,14039.0,14,39,4085000.0,Cifras Definitivas
1999,3,Tren Eléctrico,Unidades en operación,14039.0,14,39,40.0,Cifras Definitivas
1999,3,Trolebús,Ingresos por pasaje,14039.0,14,39,2848000.0,Cifras Definitivas
1999,3,Trolebús,Kilómetros recorridos,14039.0,14,39,254000.0,Cifras Definitivas
1999,3,Trolebús,Lineas en servicio,14039.0,14,39,4.0,Cifras Definitivas
1999,3,Trolebús,Longitud de servicio,14039.0,14,39,101.0,Cifras Definitivas
1999,3,Trolebús,Pasajeros transportados,14039.0,14,39,1172000.0,Cifras Definitivas
1999,3,Trolebús,Unidades en operación,14039.0,14,39,60.0,Cifras Definitivas
1999,4,Tren Eléctrico,Ingresos por pasaje,14039.0,14,39,7530000.0,Cifras Definitivas
1999,4,Tren Eléctrico,Kilómetros recorridos,14039.0,14,39,377000.0,Cifras Definitivas
