candidate_id,corridor_group,route_km,n_served_agebs,total_demand,f1_demand_gain,f3_equity,total_score,feasible,mode_assignment,endpoints_connected,hi_share,best_jaccard,redundant,dpk_pct,merit_passed
baseline_G00,0,24.8546675777981,18,59219.62717637401,0.3914767501486286,0.2735762984919778,0.5027485949566388,False,BRT,False,0.3333333333333333,0.041666666666666664,False,0.8097165991902834,False
baseline_G01,1,46.857768933340694,89,410815.9752561721,0.17706318159837095,0.2291657227494477,0.23435461228573287,False,Light Rail/Metro,True,0.33707865168539325,0.23404255319148937,False,27.93522267206478,False
baseline_G02,2,36.57465640534816,84,487682.950375799,0.18290195379765592,0.2843850597463841,0.25399821873425193,False,Light Rail/Metro,True,0.4880952380952381,0.11194029850746269,False,57.08502024291497,True
baseline_G03,3,3.5188865336107726,3,32385.744004809672,0.35516703528977783,0.3209134064384131,0.6560713324526247,False,BRT,True,1.0,0.02702702702702703,False,31.17408906882591,False
baseline_G04,4,44.48705568546361,28,148616.39304772893,0.3447431314996526,0.3004067215010819,0.41984481187492306,False,Light Rail/Metro,False,0.4642857142857143,0.09302325581395349,False,2.42914979757085,False
baseline_G05,5,21.288992148148996,4,40614.362725158775,0.4218977172347435,0.24729818189087371,0.5563139948062203,False,BRT,False,0.75,0.041666666666666664,False,0.8097165991902834,False
