cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900014940,2189.158896606045,0.5147058823529411,0.4852941176470589,1062.3859351176395
1403900010740,9497.830220106705,0.8293963254593176,0.17060367454068237,1620.364735713742
1403900011433,17781.790855223575,0.46338028169014084,0.5366197183098591,9542.059599774904
1403900012395,48797.736805114175,0.576214405360134,0.423785594639866,20679.777909034983
1403900013586,27340.17098473983,0.7145328719723183,0.2854671280276817,7804.720090799434
1403900014936,19013.05403776731,0.46029173419773095,0.539708265802269,10261.502422328223
1403900014033,87652.29478227826,0.6766256590509666,0.3233743409490334,28344.50305788963
1403900015510,11682.223445090836,0.4507512520868113,0.5492487479131887,6416.44660005824
1403900015120,9777.43603678456,0.5712777191129884,0.4287222808870116,4191.804678917139
1403900010736,7280.124490814882,0.6802168021680217,0.3197831978319783,2328.0614902876855
1403900012003,14393.30373273522,0.46500777604976673,0.5349922239502333,7700.305573967209
1403900012253,11697.5497833983,0.6190975865687304,0.3809024134312696,4455.624943728838
1403900010717,7604.778971484734,0.6790393013100436,0.32096069868995636,2440.835172070428
1403900014781,8867.19473558065,0.45488257107540175,0.5451174289245982,4833.662396033456
1403900015169,7130.37030961848,0.5615141955835962,0.43848580441640383,3126.5661609999015
1403900011857,22183.52330705341,0.5188679245283019,0.4811320754716981,10673.204609997394
1403900012535,12306.540689512685,0.730909090909091,0.26909090909090905,3311.578221905231
1403900014349,5804.035450475552,0.5,0.5,2902.017725237776
1403900012573,85835.81063084179,0.0,1.0,85835.81063084179
1403900010308,48683.15911984289,1.0,0.0,0.0
1403900013868,12380.660742537824,0.49008498583569404,0.509915014164306,6313.084797894641
1403900015173,9642.542266512619,0.5327455919395466,0.4672544080604534,4505.520378937256
1403900012164,30468.660194986674,0.5107142857142857,0.4892857142857143,14907.880166832767
1403900014122,18155.406869233317,0.7233160621761658,0.27668393782383416,5023.309465373362
1403900010134,10743.537929969527,0.5977933801404213,0.40220661985957873,4321.122076146219
1403900014156,5045.911080661528,0.3258620689655172,0.6741379310344828,3401.640056101134
1403900013660,17157.982924107968,0.4624113475177305,0.5375886524822695,9223.936919484993
1403900010115,24002.839126959014,0.7256385998107853,0.27436140018921473,6585.452551388944
1403900011081,17642.996516045063,0.49421296296296297,0.505787037037037,8923.598932305198
1403900014724,18623.7019285803,0.615625,0.384375,7158.485428798053
1403900010651,37162.233872987024,0.4692691029900332,0.5307308970099668,19723.145718304575
1403900015421,11535.045896582407,0.4994475138121547,0.5005524861878453,5773.895901825227
1403900011467,28320.87496072451,0.485,0.515,14585.250604773124
1403900014921,9137.25357911735,0.5145482388973966,0.48545176110260335,4435.695841623584
1403900010401,8175.128290730167,0.7984375,0.20156249999999998,1647.799296100299
1403900014917,49321.24371070871,1.0,0.0,0.0
1403900011310,59601.76567892336,0.8494983277591973,0.1505016722408027,8970.165403182446
1403900010505,23698.405683091034,0.6773413897280967,0.32265861027190335,7646.49464336593
1403900011185,29655.896595483904,0.5513955071477196,0.44860449285228043,13303.768452296727
1403900011397,36503.50043914785,0.4435064935064935,0.5564935064935065,20313.960958668642
1403900011645,20674.431107709417,0.3276661514683153,0.6723338485316848,13900.119832849456
1403900013548,4483.087168322644,0.263681592039801,0.736318407960199,3300.979606526126
1403900011999,10142.530922286529,0.538,0.46199999999999997,4685.849286096376
1403900013764,14251.258380973708,0.708092485549133,0.29190751445086704,4160.049411787123
1403900013590,8647.700510761655,0.5157318741450069,0.4842681258549931,4187.805719301814
1403900015008,16111.122544103011,0.40896358543417366,0.5910364145658263,9522.260103097298
1403900013016,16621.144070880826,0.570779712339137,0.42922028766086295,7134.132239356115
1403900014476,22596.261923297345,0.505488761108207,0.49451123889179305,11174.10547801322
1403900015436,11146.010915364472,0.43673012318029114,0.5632698768197089,6278.212195328476
1403900012200,6758.079348022269,0.6361031518624641,0.36389684813753587,2459.243774208677
1403900011293,72382.72041662433,0.8926380368098159,0.1073619631901841,7771.150964975009
1403900012713,25662.843391575476,0.7463414634146341,0.25365853658536586,6509.599299326463
1403900010952,21518.293626888706,0.5554493307839388,0.44455066921606123,9565.97183222108
1403900011202,8998.863898522975,0.48282097649186256,0.5171790235081375,4654.023643720744
1403900015417,12020.455257888645,0.45300113250283125,0.5469988674971688,6575.175412865477
